岗位名称,区位,薪资,工作年限,学历,关键词,公司名,企业类别,企业规模,岗位要求,更新时间,来源
视觉ai算法工程师,北京-海淀,20k-40k·15薪,1-3年,本科,['部署加速'],南方新华,,无,"职位描述
部署加速
岗位职责及主要工作描述
负责视觉类算法的部署优化，将相关算法进行工程化落地实现。
负责视觉相关的算法在嵌入式设备（NPU、GPU等AI芯片）上的轻量化与部署；
负责业务的视觉感知算法的研发和迭代；
负责真实业务场景的问题分析、跟踪及解决。
专业技能要求
熟练使用C/C++、CUDA、Python，有良好的数据结构和算法基础，熟悉Linux开发环境；
掌握AI算法加速、量化、剪枝，模型搜索相关的技术及工具链；
具有深度学习算法模型量化移植和应用落地经验，具备独立进行算法应用问题排查及定位能力；
有Jetson GPU、Atlas等相关芯片移植优化经验者优先；
良好的团队合作，沟通和协作能力
可解决北京工作居住证，表现优异者协助解决户口，以及发放期权激励。
应届生可解决北京户口",2023-12-22,智联
人工智能算法研究系列岗,北京-海淀,25k-50k·15薪,1-3年,博士,"['PyTorch', '视觉图像算法', '可解释性']",启元实验室,"人工智能,人工智能",300-499人,"职位描述
PyTorch视觉图像算法可解释性
【岗位职责】
1. 围绕人工智能领域的前沿问题，以计算机视觉为主要依托背景，开展高水平、开创性、多交叉的可持续算法研究，侧重但不限于人工智能的强泛化性与可解释性。
2. 面向宽视场高分辨视频图像数据，支持并参与计算机视觉算法在关键项目中的针对性创新与落地，包括但不限于识别、检测、分割、追踪、预测等任务。
【任职要求】
1. 具有人工智能相关专业（计算机、自动化、软件、电子、数学等）的博士学位或博士后经历，具有上述专业硕士学位且特别优异者亦可。
2. 对人工智能知识体系有较为全面的了解，并在其中1～2个方向取得了前沿的研究成果，例如：计算机视觉模型、视觉-语言模型、自然语言处理、零样本学习、可解释人工智能等；在搜广推领域取得上述相关技术优秀业绩者亦可。
3. 具备扎实的代码功底，熟练掌握深度学习框架等人工智能研究所需的基本工具。
4. 具备良好的沟通能力和团队协作能力，对不同意见能保持开放接纳态度，在团队中始终发挥积极建设性作用。
5. 具备快速了解新领域的学习能力，对陌生知识保持接纳性和好奇心，例如：认知科学、心理学等。
6. 善于思考，能独立分析和解决问题；对待工作负责任、有恒心、追求卓越。",2023-12-04,智联
ai算法（全国出差）,北京-昌平,12k-22k,3-5年,本科,"['PyTorch', 'TensorFlow', 'Python', 'Java']",深圳市讯方技术股份有限公司,,无,"职位描述
PyTorchTensorFlowPythonJava
工作经验： 1、 具备AI基础知识，熟悉业界常见的AI框架和模型，有良好的沟通与协作能力；
2、 熟悉Python 或C++语言
3、 熟悉MindSpore、TensorFlow、PyTorch等一种或多种AI框架
4、有计算机视觉、人工智能领域顶会论文者优先。
4.接受出差
工作职责:
提供昇腾开发支持，支撑客户进行AI应用、模型迁移、开发；支撑客户对业务进行开发测试，帮助客户解决AI应用开发过程中遇到的各种疑难问题，支撑客户从软硬件等方面对业务系统进行性能分析与优化。
base西安，全国出差",2023-12-31,智联
ai算法工程师,北京-海淀,15k-16k,3-5年,硕士,"['人脸识别', '图像检测识别', '人体识别', '行为识别', '手势识别', '车牌识别']",青岛高重信息科技有限公司,人工智能,100-299人,"职位描述
人脸识别图像检测识别人体识别行为识别手势识别车牌识别
岗位职责：
1、根据公司项目规划，完成图像视频数据收集、整理、模型训练与调优，支撑算法模型在实际项目中落地；
2、针对公司项目中摄像头等相关视频、图像等样本进行目标识别、样本训练等工作；
3、负责图像分割、目标检测与跟踪、场景分析与理解、人脸检测/识别/关键点定位、手势识别等相关算法研发工作；
4、负责复杂场景下的小目标检测算法和红外目标检测算法的开发。
任职要求：
1、机器学习、计算机视觉、模式识别、信号处理等相关专业硕士或以上学历，5年以上工作经验；
2、具有图像理解(图像检索、图像识别、人脸识别、目标检测、视频分析)、机器学习(深度学习)、三维重建与定位等相关的项目开发经历；
3、能够熟练使用Caffe、Tensorflow、Mxnet、Pytorch中至少一种深度学习框架完成项目交付；
4、在相关领域发表过高质量论文优先；
具有小目标检测和红外目标检测算法开发经验者优先。",2023-12-16,智联
猎头顾问,北京-朝阳,10k-15k,经验不限,本科,"['高端岗位招聘', '互联网行业', '人工智能算法', '金融行业']",北京厚朴汇才咨询有限公司,"人力资源服务,人力资源服务",100-299人,"职位描述
高端岗位招聘互联网行业人工智能算法金融行业
专注赛道方向：生物医疗类、人工智能类、工程开发类（前端、后端，测试、开发，移动端）、金融财务类、新能源汽车类、芯片半导体类
面向人群：实习生、应届生小白、有一定经验的、资深的、转行的小白、HR转岗猎头都看！
【岗位职责】
1、寻求和挖掘业务信息，开发优质客户，与现有客户保持良好关系，成为战略合作伙伴；
2、完成对潜在候选人的甄选和评估，并向客户提供候选人推荐报告；
3、制定人才搜索和寻访计划，负责客户需要的招聘项目，专注行业中高端候选人寻访，负责候选人面试、薪资谈判、offer发放、入职及试用期跟进等一系列招聘事宜；
4、积累丰富的行业候选人资源，与候选人提供中长期职业生涯规划；
5、密切关注人才市场信息，进行人才地图绘制、行业定向mapping，及时捕捉商机，主动向客户及候选人销售。
【需要你】
1、统招本科学历及以上
2、年龄在20-35岁
3、行业不限，热爱猎头行业
4、较强的业务敏感度和销售特质，丰富的客户开发团队管理经验
5、注重沟通及人际交往能力，思路清晰，关注细节
6、激情的自我驱动力，结果导向，高度的责任感和较强的抗压能力
【有很好的职业发展通道】
可以做个人年业绩三五百万的首席顾问
可以做千万业绩团队的负责人
可以做管理百人团队的合伙人
可以依托现有平台资源不断拓展相关的人力资源服务项目
可以和全国不同城市办公室的优秀小伙伴一起学习交流和灵活办公
【猎头职业的优势】
1、高密度的成长机会和有含金量的人脉圈
初出校园的你完全有可能跟百度、阿里、腾讯、华为、京东方、字节跳动、美团等行业巨头的hr和业务高管无障碍交流。
2、丰富的学识占据社会前沿，不被时代淘汰！
3、行业的发展方向、主流公司和资本市场的近期动态、高级管理岗位人员的发展路径、明星职业经理人成长经历、如何不走职业弯路、怎么样成为企业的中流砥柱等都是日常功课。
3、寻人、识人、赋能人职业发展的专业能力培养。
工作赚钱的同时，阅人无数。锻造处理问题的能力，避免识人不清造成的困扰，赋能工作和生活。
4、越来越吃香
随着行业发展时间越长，猎头手上具有含金量的人脉就越广，在某个行业深耕的你很有可能就此成为该行业的大佬。与时间做朋友。时间越久，护城河越深。
5、公平、透明、能者多劳的有竞争力的收入
90后，照样可以年薪100万以上，只看能力
（万丈高楼平地起，需要踏踏实实做好每一个地基环节的打造）",2023-12-23,智联
1 机械工程师（智能）,北京-大兴,15k-20k,5-10年,本科,[],北京利和制药有限公司,"医药制造,房地产开发,餐饮服务,卫生服务",500-999人,"职位描述
智能医疗器械版块：
职位描述：
1，负责产品的非标机械设计，完成设计方案和技术图纸的设计审核，决定部件选型、加工工艺; 参与项目前期的可行性分析、价格评估等;
2， 5年以上非标自动化设备独立设计开发工作经验，熟练掌握各种非标自动化设备的开发及元器件选型;
3，负责组织协调各专业版块人员，进行设备研发阶段的全流程管理;
4，负责相关外协机加工供应商的选择，评估，沟通协调，准确快速满足设计的需求。
任职要求：
1，统招本科及以上学历，机械设计或自动化相关专业; 对智能硬件，智能家居，医疗器械的机械研发有设计经验和成功案例；
2，5年以上非标机械设计工作经验; 具有PMP证书或应用项目管理流程经验的优先考虑；
3，较强的整体机械结构的创新设计能力，熟悉机械加工工艺和开模等；具备团结协作，创新能力，创业公司精神（加分项）；
4，solidworks（必备）制图软件，熟悉使用cad。",2023-12-22,智联
智能算法与大数据开发,北京-海淀,12k-18k·13薪,1-3年,本科,"['HDFS', 'Yarn', 'Hive', 'Hadoop', 'Kafka', 'Oracle']",中科软科技股份有限公司,,无,"职位描述
HDFSYarnHiveHadoopKafkaOracle
1、熟悉大数据离线计算生态体系，熟悉hdfs、MapReduce，Yarn，Hive，Spark等开源组件；
2、深刻理解MR运行原理和机制，熟悉Hive、Spark数据处理和优化；
3、熟悉Sqoop数据接入和输出，熟悉开源调度软件Oozie、Azkaban等；
4、熟悉主流大数据平台华为、CDH；
5、掌握Java、Scala等编程语言；
6、熟悉数据仓库、OLAP分析等基础知识；
7、具有一定算法分析与设计能力。
8、有保险行业经验者优先。",2023-12-25,智联
图像算法工程师（阅卷业务方向）,北京-东城,30k-50k,3-5年,本科,"['视觉图像算法', '文本挖掘', 'TensorFlow', '智慧教育', 'Java', 'Python']",北京和气聚力教育科技有限公司,"计算机软件,计算机软件,培训/辅导服务,IT服务",300-499人,"职位描述
视觉图像算法文本挖掘TensorFlow智慧教育JavaPython
岗位职责：
1、负责图像检测识别及阅卷核心算法的研发。
2、负责用于图像识别的神经网络的搭建和验证等。
3、负责基于目标客户产品需求和使用场景进行技术方案整合和算法研究开发。
4、负责项目软件设计、开发、测试等技术文档撰写。
任职要求：
1. 为人踏实负责，具有团结合作精神；
2. 本科及以上学历，计算机或数学相关专业，工作3年及以上；
3. 掌握c/c++语言，熟悉常用算法、数据结构和设计模式，熟练使用openCV，Tensorflow等框架；，郭悉java、python者优先
4. 3年以上图像处理、识别经验，包括但不限于：传统图像处理算法，特征描述提取、图像匹配、目标定位、图像分析等，擅于图像描述或样本的算法设计和方案定制；
5. 有机器学习背景、阅卷经验者优先；
6. 有OCR项目经验者优先；
职位福利：五险一金、年底双薪、绩效奖金、年终分红、弹性工作、带薪年假",2023-12-26,智联
算法工程师（规控算法工程师）,北京-昌平,50k-60k,经验不限,本科,"['运动控制算法', '规控算法', 'A＊', 'PID', 'C++', 'Python', 'MPC', 'LQR']",大连瀚瑞达科技有限公司,金属制品业,20-99人,"职位描述
运动控制算法规控算法A＊PIDC++PythonMPCLQR
岗位职责：
1、负责无人车规划、控制相关的算法开发，将路径规划与控制算法在自动驾驶车上进行部署测试;
2、工作内容包括但不限于:路径规划、底层控制、避障、行为决策、仿真等。
任职资格：
任职要求:
1、本科及以上学历，熟悉模型预测，车辆运动学，动力学模型等基础算法;
2、掌握控制理论以及基本控制方法(PID MPC,LQR最优控制等)，有实际开发经验。熟悉规划或轨迹生成算法，决策规划模型，全局路径规划 (A*，Dijkstra)，局部路径规划(EM/网格规划);
3、编程基础扎实，熟悉Linux操作系统，有c/c++、python等开发经验。",2023-12-21,智联
人工智能算法工程师ys,北京-海淀,14k-15k,经验不限,硕士,"['TensorFlow', 'PyTorch']",中国人民解放军32806部队,政府/公共事业,100-299人,"职位描述
TensorFlowPyTorch
岗位职责：
1. 紧跟学术前沿，带领算法团队完成项目背景调研，技术路线与方案设计，指导团队完成应用场景落地；
2.工作地点：北京或成都
任职要求：
1. 硕士以上学历，人工智能、计算机、数学等相关专业；
2. 熟练掌握Python语言，熟练掌握PyTorch、TensorFlow、Paddle等深度学习框架；
3. 熟悉各类人工智能算法及前沿技术进展，如熟练DQN、DDPG、A2C、QMIX、PPO等深度强化学习算法或ResNet、YOLO等计算机视觉模型，精通智能模型、算法优化技术；
4. 勤劳肯干，认真负责，学习能力强，具有良好的沟通能力。
具有以下条件者优先：
1. 具有深度学习大型项目设计实现经验者；
具有人工智能领域顶刊/顶会上论文发表经验或获国内外知名智能控制相关竞赛获奖经历；",2023-12-26,智联
高级算法工程师-深度学习方向,北京-海淀,25k-50k·14薪,3-5年,硕士,"['深度学习', '数字信号', '语音识别', 'pytorch', 'TensorFlow', '神经网络']",北京声加科技有限公司深圳分公司,计算机软件,20-99人,"职位描述
深度学习数字信号语音识别pytorchTensorFlow神经网络
岗位职责：
1. 负责利用深度学习技术开发和优化音频算法，包括语音增强，回声消除，去混响，语音分离，命令词唤醒，迭代提升DNN性能；
2. 负责解决DNN算法在测试中出现的问题，通过数据增强、调参、调整模型结构等方式解决或改善，加快产品落地；
3. 负责DNN模型优化裁剪：用量化、算子替换、剪枝，蒸馏等方式，有效降低模型mips或RAM需求，方便移植到各硬件平台;
4. .负责DNN模型转码、整合，协助解决平台移植中出现的适配问题。
任职资格：
1. 信号处理、声学、物理、电子信息、通信工程、计算机等相关专业硕士及以上学历；
2. 3年以上声学算法调试、音频数字信号处理相关工作经验, 有信号处理基础的优先考虑；
3. 参加过dnn在语音上的落地项目，如：
语音分离、语音增强（SE）、回声消除（AEC）、深度降噪（DNS）、去混响（Dereverberation）、命令词唤醒（KWS）、语音识别、声纹识别（Speaker Recognition、Speaker ID) ;
4.英语读写能力强，能够调研英文文献。
福利待遇：
1、六险一金（按照实际工资缴纳，12%公积金缴纳比例）；
2、周末双休；
3、带薪年假；
4、年度体检；
5、餐补、通讯补贴；
6、节假日及关怀慰问礼包；
7、每月部门聚餐费用；
8、每月月底准时出粮；
9、弹性打卡。
职位福利：五险一金、股票期权、带薪年假、弹性工作、14薪、周末双休、员工旅游、补充医疗保险",2023-12-01,智联
ai算法工程师,北京-朝阳,22k-28k,1-3年,本科,"['NLP', '大模型算法']",北京至臻云智能科技有限公司青岛分公司,计算机软件,500-999人,"职位描述
NLP大模型算法
1.***硕士及以上学历，计算机科学或相关领域的本科及以上学历，具备机器学习/深度学习/NLP等相关专业知识；
2.具有丰富的自然语言处理专业知识，有2年以上实际项目经验；
3.熟悉大语言模型的原理和模型架构，对深度学习和自然语言处理有开发经验；
4.掌握大模型精调和评估方法，以及大模型部署的优化方法，掌握主流模型精调工具；
5.熟悉主流大模型应用开发工具的使用（如Langchain、LlaMA-Index等）和主流向量数据库使用方法；
6.熟悉知识图谱构建，熟悉语料库的加工处理；
7.精通 pytorch 、 tensorflow 等至少1种深度学习框架；
8.有团队意识，与他人合作良好，具有团队协作的经验。",2023-12-26,智联
智能算法工程师,北京-海淀,11k-15k,1-3年,本科,"['算法研究', '推荐算法']",北京卓越耐特信息技术有限公司,"计算机软件,计算机硬件,IT服务,互联网",20-99人,"职位描述
算法研究推荐算法
学历及相关工作经验要求： 1、硕士学历、统招本科学历，需至少有1-3年相关开发经验 专业技能要求： 专业技能要求： 1、熟练掌握Python、JAVA、C++等任一编程语言，具有扎实的编程基础和良好的编程风格；
2、熟练掌握Pytorch、Tensorflow、paddle等一种或多种深度学习框架；
3、熟练掌握OpenCV、Transformer、YOL0、Bert、GhostNet等深度神经网络；
4、有深度学习应用开发部署优化经验者优先",2023-12-11,智联
人工智能算法研究系列岗-计算机视觉,北京-海淀,25k-50k·15薪,经验不限,博士,"['光学成像', '强泛化性', '可解释性', '计算机视觉']",启元实验室,"人工智能,人工智能",300-499人,"职位描述
光学成像强泛化性可解释性计算机视觉
【岗位职责】
1. 负责人工智能算法的研究与开发，包括但不限于机器学习、深度学习、计算机视觉等领域。
2. 参与数据分析和模型设计，优化算法性能。
3. 撰写研究报告，参与学术论文发表。
4. 与团队合作，参与项目规划和实施。
5. 跟踪最新的人工智能技术发展，为计算光学成像等方向研究提供支持。
【任职要求】
1. 拥有计算机科学、人工智能、自动化、电子、数学、物理或相关领域的博士学位，或上述领域的应届博士生。
2. 掌握深度学习、计算机视觉、光学相关基础理论知识，具备较强的独立分析与解决问题的能力。
3. 熟练掌握一种或多种编程语言，如Python、C++。
4. 熟悉Pytorch、TensorFlow等至少一种深度学习训练框架。
5. 熟悉CNN/RNN/Transformer等原理和架构，熟悉常用的图像去噪、图像增强、目标检测、目标分割算法；
6. 在机器学习、深度学习等领域有深入研究和实践经验，有相关项目参与的工作或实习经历，发表过相关领域顶会顶刊（CVPR/ICCV/ECCV/TPAMI/TIP/TVCG等）文章的优先。
7. 学习能力强，具备良好的团队合作能力和沟通技巧。",2023-12-04,智联
隐私计算算法工程师,北京-海淀,20k-28k,1-3年,硕士,[],北京万里红科技有限公司,,无,"职位描述
职位介绍
岗位职责：
1、参与隐私计算平台和应用开发；
2、调研分析相关产品和技术，完成软硬件系统及模块的需求分析、设计和实现；
3、撰写相关技术文档和解决方案；
4、参与设计规范、软硬件产品改进工作；
5、协助测试人员完成软硬件系统及模块的测试。
任职要求：
1、数学、计算机等相关专业本科及以上学历，3年以上软件开发经验，1年以上隐私计算相关工作经验，熟悉隐私计算、密码学、机器学习等相关技术；
2、有MPC、TEE、联邦学习等至少一种隐私计算技术实践经验，熟悉主流的隐私计算开源产品，并对不同技术路线的优劣势和适用性有一定的理解；
3、熟练使用Python、C++、Java中的至少一种编程语言，有工程化开发经验，有良好的编程风格；
4、有隐私计算相关产品研发或项目交付经验优先；
5、喜欢了解及尝试前沿技术，工作认真负责，有团队精神，良好的沟通表达能力及团队合作意识，有强烈的责任心。",2023-12-21,智联
软件开发工程师,北京-西城,15k-25k,经验不限,本科,"['Java', 'C++', 'DB2', 'MySQL', 'Oracle', '人工智能算法']",北京冠城科技发展有限公司,企业服务,100-299人,"职位描述
JavaC++DB2MySQLOracle人工智能算法
岗位职责：
1、具备软件开发能力，熟悉编程语言(C语言/C++/JAVA等)、数据库技术(SQL/ORACLE/DB2等)等，掌握JAVASCRIPT、AJAX、HIBERNATE、SPRING等前沿技术。了解软件测试等相关工作。
2、需要具备软件产品规划、撰写方案说明、产品研发及上线的全过程管理能力。
3、参与软件产品宣讲和市场推广工作，支持公司市场营销活动。及时收集市场和用户反馈信息，通过数据分析，改进和完善产品设计。
4、具备较强的创造力、表达力、执行力。
任职要求：
1、本科及以上。
2、具备轨道交通、大型软件平台开发、人工智能、嵌入式软件开发等从业经验者优先；
3、拥有专利和软件著作权者优先。",2023-12-16,智联
算法专家,北京,30k-55k,经验不限,博士,"['深度学习', 'TensorFlow', '特征提取', '图像算法', '图像识别', '视频图像', '识别算法']",翔创科技(北京)有限公司,"计算机软件,互联网",100-299人,"职位描述
深度学习TensorFlow特征提取图像算法图像识别视频图像识别算法
岗位职责：
1. 负责图像领域方面算法应用，例如OCR、场景检测、场景识别、物品分类等;
2. 关注行业技术发展动态，前沿技术调研、应用创新;
3. 负责深度学习模型的裁剪、量化、压缩等调优工作;
4. 对目标负责，以结果为导向。
任职要求：
1. 博士学历，计算机相关专业，3--5年相关工作经验；
2. 熟练掌握TensorFlow深度学习框架；
3. 具备扎实的数学和算法基础，以及良好的编程习惯；
4. 对CV领域的前沿算法和模型有较为完整和系统的认识；
5. 熟悉轻量化深度学习模型设计、剪枝、量化等，有实际项目开发经历者优先；
6. 对非受控场景检测和识别有经验者优先；
7. 具备较好的业务理解能力，能快速根据业务特性，进行目标拆解和细化，并推动落地实现。
职位福利：五险一金",2023-12-14,智联
人工智能算法平台研发工程师（Python后端开发）,北京-丰台,12k-21k,10年以上,硕士,"['Python并发框架', '深度学习框架', 'C++、JAVA', 'CODE REVIEW', 'SPARK、HADOOP']",北京启众软件科技有限公司,"IT服务,互联网",20-99人,"职位描述
Python并发框架深度学习框架C++、JAVACODE REVIEWSPARK、HADOOP
职位描述：
1. 参与由优秀科研人员带领的团队，研究、设计分布式人工智能软件平台，并应用于人工智能前沿领域。
2. 分布式人工智能软件平台相关技术的研究、开发与测试。
3. 参与设计，撰写相关的技术文档；
4. 使用 Python 等语言开发系统代码，并解决研发过程中遇到的各种问题，如内存溢出、性能优化、标准定制、文档撰写，流程优化等，进行性能调优；
5. 进行软件和系统测试，设计和开发测试用例、进行技术问题沟通、集成测试工具、进行版本管理、搭建自动化测试框架、完成回归测试等；
6. 探索创新：积极探索新方法、不断提升工作效率及团队协调开发能力。
任职要求：
1. 硕士及以上学历，计算机系统结构专业优先，计算机科学与技术/软件工程/人工智能/大数据/电子信息/通信等相关专业优先；
2. 熟练掌握 C++、Python 或 Java 语言，熟悉主流编程工具，可以在 Linux 环境下高效开发。有后端开发经验、系统软件/体系结构开发经验、系统级调优经验的优先；
3. 良好的编程风格与文档撰写能力，有多人协作开发及 Code Review 经验，对代码有严格的质量要求；熟悉常见开发规范，熟悉 git 等开发工具，熟悉代码库的创建与维护操作优先；
2. 掌握计算机专业基础知识，有系统软件集成测试或测试开发经验优先；
3. 掌握深度学习基础知识，至少熟悉一种深度学习编程框架，如 PyTorch、Tensorflow、Paddle等，有模型开发、部署、调试经验优；
4. 熟悉深度学习编译器研发经验或者编译器技术经验优先，如 TVM、XLA、LLVM 等；
5. 熟悉 CUDA 编程，有一定的高性能编程经验，有神经网络训练加速、推理加速和显存优化经验的优先；
6 熟悉大规模、高性能、高可扩展性分布式人工智能系统经验优先；
7. 熟悉 GPU 架构、熟悉国产自研 AI 芯片架构优先，如华为升腾、寒武纪、百度昆仑等；
8. 熟悉 Spark、Hadoop 系统结构，有分布式数据处理引擎开发经验、有高性能 c++算子库开发经验优先；
9. 熟悉数据库引擎架构，有数据库开发经验优先；熟悉 SQL 编译的基础知识，了解 B+ tree、LSM tree 等结构优先；
10.熟悉分布式存储、分布式文件系统，有相关开发经验优先；
11.熟悉数据分析应用开发经验优先，如知识图谱、信息检索、信息引用、信息分析等；
12.熟悉 K8S 等容器编排技术优先；
13.熟悉或研究学习过开源项目源码的优先；",2023-12-15,智联
NLP算法工程师,北京,15k-20k,经验不限,本科,"['深度学习', '自然语言处理', 'Python', 'TensorFlow', 'PyTorch', '实体识别']",中经网,"IT服务,互联网,咨询服务",100-299人,"职位描述
深度学习自然语言处理PythonTensorFlowPyTorch实体识别
职位信息：
1)负责使用机器学习/深度学习/自然语言处理平台训练模型，实现对文章进行分类和情感分析，并进行数据特征提取等领域的研究和开发工作。
2)负责深度学习框架的基础功能开发和深度学习领域前沿算法跟踪、算法实现及系统研发。
3)负责经济等领域相关自然语言处理方法，支持公司相关产品在深度学习领域的研究。
4)优化深度学习框架的Python接口，提高易用性。
5)探索业界前沿方法，并提升现有NLP能力。
6)负责大规模文本信息挖掘和分类、实体识别、语义理解、智能问答、信息提取等，并应用于实际场景。
任职资格：
1)计算机、自动化、统计学、数学等相关专业本科及以上学历；
2)熟悉常用机器学习算法，尤其是深度学习相关领域，对NLP、模式识别，概率统计等算法原理及应用，有扎实的基础，深入的理解和浓厚的兴趣，在相关期刊和会议上发表过论文的优先考虑；
3)有自然语言处理NLP相关工作经验者优先；
4)精通C++、Java、Python、Golang等至少一门编程语言，有较强动手能力，精通常用的算法和数据结构；
5)了解目前常见的机器学习或者深度学习框架中的一个或者多个：Spark，XGBoost，Pytorch，Tensorflow，keras等；
6)乐于动手，有良好的逻辑思维能力和数据敏感度，能够熟练阅读英文论文并且予以实践和改进，具有优秀的新技术研究和实现能力。
职位福利：五险一金、绩效奖金、餐补、定期体检、员工旅游",2023-12-31,智联
NLP算法工程师,北京-海淀,20k-30k,1-3年,硕士,"['TensorFlow', 'PyTorch', '决策树', 'Python', 'C++', 'Java']",北京思路创新科技有限公司,,无,"职位描述
TensorFlowPyTorch决策树PythonC++Java
工作职责：
1、负责大语言模型算法调优、训练及部署等；
2、与团队紧密配合，推动大语言模型在业务场景中的应用；
3、探索与跟进大语言模型、人工智能内容生成等前沿技术。
职位要求：
1、计算机、人工智能、电子通信、数学等相关专业，硕士及以上学历；
2、具有扎实的计算机编程基础，具有优秀的深度学习或自然语言处理基础；
3、熟悉基于Transformer的预训练语言模型（如GPT、BERT等），熟悉对预训练模型的调参、精调、训练、应用等过程；
4、 熟悉Python、C++、Java等至少一门编程语言，熟悉Linux环境；
5、熟悉PyTorch、TensorFlow等深度学习框架，有较强动手能力；
6、 有自然语言处理相关项目经验，对知识图谱，文本分类，中文分词，词性标注，命名实体识别等某一研究领域有较深的研究；
7、 有良好的学习、沟通和团队协作能力，具备创新思维和分析解决问题的能力。",2023-12-31,智联
NLP自然语言处理算法工程师,北京-海淀,15k-30k,经验不限,硕士,"['PyTorch', 'TensorFlow', '自动问答', 'Python', 'C++']",捷通华声,"互联网,计算机软件",500-999人,"职位描述
PyTorchTensorFlow自动问答PythonC++
岗位职责：
1.负责预训练大模型的训练优化；
2.负责基于预训练大模型的下游应用落地研究；
3.负责文本问答和对话的算法研究、模型训练和优化工作；
4.跟进行业前沿技术发展趋势，跟踪国际最新算法发展方向和相应技术。
任职资格：
1.学历要求：
‒统招硕士及以上学历，计算机相关专业；
2.工作经验：
‒ 2年以上基于结构化问答与语义匹配的智能问答、多轮对话等相关工作经历或实验室研究背景；
2.能力要求：
‒ 熟悉Linux环境，能够熟练使用python进行开发，熟悉STL等基本数据结构；
‒ 熟练使用常用深度学习框架如PyTorch；
‒ 熟悉常用深度学习网络结构如GPT/T5/BERT/Transformer；
‒ 熟悉NLP常用任务如文本聚类/命名实体识别/文本分类；
3.素质要求：
‒ 工作踏实，态度积极，责任心强，能够承受工作压力；
‒ 热爱自然语言处理，对技术和算法研究有强烈的兴趣，勇于创新；
‒ 具备较好的学习能力、问题分析能力，具备主动、独立解决问题的能力；
4.优先考虑：
‒ 有超大模型训练优化经验者优先。",2023-11-28,智联
NLP算法工程师,北京-海淀,20k-30k,经验不限,硕士,"['PyTorch', 'TensorFlow', 'Keras', '推荐系统', '搜索引擎', '聊天机器人', '智能客服', 'Python', '自动问答']",京北方,,无,"职位描述
PyTorchTensorFlowKeras推荐系统搜索引擎聊天机器人智能客服Python自动问答
公司福利：五险一金、带薪年假、团建、优秀员工旅游、节假日礼品等
特殊福利：博士带队
沟通能力：优秀的口头与书面表达能力
工作职责：
1.硕士以上学历，计算机/数学/通信/自动化等相关专业；
2.负责大模型技术的实施与落地，进行大模型优化和评估；
3.探索大模型技术在搜索、推荐、问答和客服等领域的创新应用与解决方案；
4.建设大模型相关的中间件和应用模块，提高业务接入和集成效率；
5.跟进大模型前沿技术，深入研究和探索其在不同场景下的应用；
6.配合开发团队，确保应用方案的落地实现。
任职要求：
1.熟悉大模型的原理，有大模型应用的实践经验；
2.掌握自然语言处理的主流算法和模型，并在NLP领域拥有深度学习技术的应用经验；
3.精通Python编程语言，熟悉常用的机器学习工具包，包括但不限于StanfordNLP、NLTK、Scikit-Learn、Gensim等；
4.精通Pytorch、TensorFlow、Keras等至少一种主流深度学习框架；
5.拥有较强的分析问题和解决问题的能力，对解决具有挑战性问题充满激情；
6.具备强烈的进取心、求知欲及团队合作精神，热衷于追求技术创新。
加分项：
1.了解大模型底层技术，并在模型精调、预训练以及数据处理等环节拥有操作经验优先；
2.有大模型私有化部署经验优先；
3.熟悉深度学习软硬件环境部署优先。",2023-12-27,智联
NLP算法管培生,北京-朝阳,20k-30k·14薪,经验不限,硕士,['Python'],智联招聘,"互联网,企业服务",1000-9999人,"职位描述
Python
工作职责：
1、负责NLP技术在业务需求方面的研究和开发，包括表示学习，对话理解，用户标签建设等；
2、负责深度学习算法的开发，并持续对算法模型进行优化，以及算法的工程化落地工作；
3、跟踪业界前沿技术的发展，探索深度学习等前沿技术在招聘场景下的应用前景；
职位要求：
1、统招硕士以上学历
2、具有较强的代码实现能力，熟悉Python以及Java/C/C++中至少一种编程语言；
3、熟悉常用的机器学习/深度学习等算法，有相关的实现项目经验；熟练掌握Tensorflow/Torch等至少一种深度学框架；
4、具备自然语言处理项目经验，有搜索、推荐系统等实际项目的开发者优先
5、思路清晰，主动性强，有很强的自我驱动力",2023-12-31,智联
