岗位名称,区位,薪资,工作年限,学历,关键词,公司名,企业类别,企业规模,岗位要求,更新时间,来源
AI数字人研发工程师,北京-海淀,15k-25k,1-3年,本科,"图像算法
算法工程化经验
数字人
Python",深思普慧,互联网,0-20人,"岗位职责：
1、参与研发AI数字人动作生成、唇形匹配等相关模型算法的开发；
2、负责AI数字人新技术方案的研究和设计，将相关功能封装为服务；
3、跟进业界语音克隆、动作迁移、表情迁移的新技术进展，持续优化数字人的效果；
岗位要求：
1、本科及以上学历，对AI技术感兴趣，有相关研发经验者优先；
2、熟练掌握python/C++编程语言，熟悉torch/tensorflow等框架者优先；
3、具有扎实的编程功底，熟练掌握常用数据结构及算法，项目工程经验丰富者优先；
4、对人工智能，虚拟人等相关课题有长期的研究兴趣；
5、优秀的团队协作能力，责任心强，喜欢深入钻研技术；",2023-12-30,boss
aigc算法工程师（cv/nlp）,北京,20k-30k·14薪,1-3年,本科,"C/C++
OpenCV",某游戏公司,游戏,0-20人,"岗位需求
算法工程师
岗位职责
探索[AI+游戏]的产品方向和AIGC在3D游戏资产领域工业管线的设计开发。
将深度学习技术应用于可扩展的3D内容创建，协助模型调优，数据集工程，工具链开发。
构建工具和流水线抽象，设计和开发从模型到游戏内容生产的基础设施和工具
岗位要求
我们欢迎对机器学习，计算机视觉或NLP相关有研究兴趣和想法的同学。
优秀的数理基础，较强动手能力，良好的沟通能力和团队合作能力。
有深度学习框架(如Pytorch，conda)或CUDA编程能力优先，有生成模型(Generative Model)研究背景优先(如diffusion, Nerf, Magic3D)",2023-12-29,boss
AI算法模型工程师,北京-昌平,25k-50k,1-3年,本科,无明显侧重,中移动金融全资子公司,互联网金融,500-999人,"岗位职责
1. 负责人脸身份认证领域算法模型研发，包括但不限于：人脸活体检测、人脸识别、人脸质量评估、人脸关键点检测、
图像加密、图像处理等方向的深度学习模型实际研发经验，具有炫彩活检研发经验者优先。
2. 负责深度学习模型压缩、模型剪枝等研发工作，具有便携终端轻量级模型研发经验者优先。
3. 负责跟踪上述领域的先进技术及研发工作。
4. 负责相关算法模型的产线开发、验证、优化及维护等产线工作。
任职资格
1. 负责人脸身份认证领域算法模型研发，包括但不限于：人脸活体检测、人脸识别、人脸质量评估、人脸关键点检测、图像加密、图像处理等方向的深度学习模型实际研发经验，具有炫彩活检研发经验者优先。
2. 负责深度学习模型压缩、模型剪枝等研发工作，具有便携终端轻量级模型研发经验者优先。
3. 负责跟踪上述领域的先进技术及研发工作。
4. 负责相关算法模型的产线开发、验证、优化及维护等产线工作。",2023-12-30,boss
遥感AI算法工程师,北京,18k-25k·14薪,1-3年,本科,"算法
遥感",某铁路公司,铁路/船舶/航空/航天制造,20-99人,"岗位职责：
1. 参与遥感影像智能识别相关的产品研发，协助算法落地
2. 负责遥感业务的视觉感知算法的研发和迭代，研究卫星遥感影像中的物体检
测与分割算法
任职要求：
1. 熟悉 C/C++、Python，有良好的数据结构和算法基础；
2. 有遥感(光学或 SAR)图像处理经验；
3. 深刻理解机器学习、深度学习等相关知识，在目标检测、图像分割、视频分
析等相关领域具有丰富的实践或研究经验
4. 熟悉主流模型和算法，关注领域内的最新进展，能够跟进和实现新的算法;
5. 较强的算法设计和实现能力，熟悉 Caffe/TensorFlow/Pytorch 等训练框架。
6. 良好的团队合作，沟通和协作能力",2023-12-30,boss
算法模型工程师（机器学习方向）,北京-丰台,15k-20k,1-3年,本科,"Hadoop/Hive/Spark
Python",恒鸿达体育,计算机软件,无,"岗位描述:承担机器学习模型的数据探索分析、数据加工、建模、效果评估与上线工作
岗位要求:
1.全日制统招本科及以上学历，计算机相关专业毕业。
2具有2年及以上互联网或金融行业算法模型开发、数据挖掘开发类工作经验。
3.熟练使用sql做数据探查和分析，熟练掌握Python与Spark开发，熟悉常用的机器学习算法 (LR、XGB等)
4.具备良好的沟通协调能力与团队协作意识，做事细心严谨",2023-12-28,boss
深度学习算法工程师（实时地图）,北京,50k-65k,1-3年,本科,"深度学习
C/C++
Python
深度学习算法工程师
（实时地图）",某知名移动互联网公司,移动互联网,1000-9999人,"一、职位描述
1. 负责高精度地图大规模自动语义建图工作，包括但不限于模型设计、训练、部署，海量数据采集、处理等 ；
2. 负责应用深度学习及其它人工智能算法，实时、自动地生成高精语义地图。
二、任职要求
1. 熟练掌握C++、Python中至少一种语言，有较强的工程能力 ；
2. 深刻理解深度学习相关知识，有大规模深度学习模型训练部署实践经验者优先 ；
3. 热爱自动驾驶行业，勇于探索，挑战高精地图领域最前沿的技术问题 ；
4. 积极主动，善于发现并解决问题，有良好的沟通能力和团队意识
5. 有自动驾驶或高精地图行业经验者优先。
三、工作地址：北上广深，任选其一。",2023-12-30,boss
数字人算法工程师,北京,40k-70k·15薪,经验不限,本科,图像算法,某500强上市公司,互联网,1000-9999人,"职位描述：
1. 负责数字人相关算法前沿技术研发，包括但不限于数字人动画生成及驱动（动作、表情、口型），实现千人千面的数字人建模与驱动
2. 负责数字人算法的实现和优化，保证算法的高效性和稳定性
3. 参与数字人产品的技术方案设计，并且和上下游紧密配合，推动技术落地
职位要求：
1. 扎实的计算机视觉基础，独立分析和解决问题的能力，良好的沟通能力
2. 熟悉数字人领域的人脸/人体3D重建、表情/动作驱动、口型生成以及GAN/Diffusion Model等生成式算法
3. 较强的工程实现能力，精通PyTorch/Tensorflow等深度学习架构之一
4. 较好的相关相关文献阅读及理解能力，在SIGGRAPH/CVPR/ICCV/ECCV/NeurIPS/TPAMI等发表论文者优先，具有2D、2.5D、3D数字人算法开发经验，具备量产经验者优先
5. 对于新产品/新技术有着浓厚的兴趣，热爱创新",2023-12-29,boss
毫米波雷达数据挖掘算法工程师,北京,20k-30k·13薪,1-3年,本科,"Python
HMM、LSTM
时序数据分析与处理
云计算",清雷,医疗健康,20-99人,"职位描述：包括但不限于1）构建医学金标准数据和雷达生命体征监测数据的映射模型；2）对雷达采集的单日夜间睡眠数据（包括呼吸率、心率、体动等）做睡眠分期；3）基于单用户长期睡眠数据做行为规律分析、疾病预警等；4）开发、部署、维护云端算法引擎；岗位要求：1）本科：4年以上经验，硕士：2年以上经验即可2）深刻理解时序数据分析与处理方法，如HMM、LSTM等；熟练使用Python编程语言；熟练使用numpy、scipy、pandas等库；有Python云端算法部署经验和云端数据库操作经验。
有使用 HMM 做分类识别任务的项目经验”优先",2023-12-29,boss
AI数字人工程师,北京-昌平,15k-25k,3-5年,本科,"机器学习
大模型算法
C/C++
Python",艺天下,互联网,20-99人,"AI数字人工程师
工作职责：
1、负责设计和开发具有高度个性化和情感表达能力的AI数字人；
2、设计和开发AI数字人的面部表情驱动系统，使其能够自然地表达情感和与用户进行互动；
3、利用机器学习和计算机视觉技术，实现AI数字人的面部表情识别和情感分析。
任职要求：
1、计算机科学，数学或统计学，人工智能，机器学习，自然语言处理，计算机视觉相关专业有相关从业经历；
2、熟练掌握至少一门编程语言，如Python、C++等；
3、熟悉计算机视觉和深度学习领域的相关知识;
4、热爱创新和探索，对AI数字人和情感计算领域充满激情。",2023-12-29,boss
数字人虚拟人算法,北京-朝阳,50k-80k·16薪,经验不限,本科,"TensorFlow/PyTorch
CNN/RNN/LSTM",北极雪家纺,电子商务,无,"数字人虚拟人算法
职位要求:
1. 5年以上AI算法工作经验，熟练掌握传统机器学习和深度学习算法;
2. 3年以上数字人算法产品开发专业经验者优先;
3. 独立完成2D或者3D数字人全流程开发这优先，包括但不限于TTS、
4. Audio2Video、2D或者 3D渲染;
5. 对接过国内外领先的2D或者3D数字人平台者加分;
6. 熟悉大型机器学习框架(例如TensorFlow、Pytorch，MXNet等)。
7. 有创业(公司)经验者或有创业意愿者优先。
工作职责:
研究和分析竞争对手的算法模型和技术方案，规划技术发展方向，维护公司技术的领先地位。
作为核心算法主程实现高逼真2D和3D数字人产品的落地;
对2D和3D数字人的逼真真诚度、流畅性、实时性负责;
对接NLP大模型团队，实现数字人的推理和思考能力;",2023-12-27,boss
高级数字人算法工程师,北京-海淀,25k-50k,经验不限,本科,"研究导向
语音/图像识别
Python
TensorFlow/PyTorch
数学/统计相关专业
机器学习算法/工程化经验",中科海芯,电子/半导体/集成电路,20-99人,"岗位职责：
1. 研究三维人脸/人体/头发/服装的重建、表情/动作的合成和迁移；
2. 探索AI技术在虚拟数字人的应用，包括音唇同步、表情生成、动作生成、表情识别与合成等。
3. 研究多模态分析、表示、合成、理解和生成等相关技术。
岗位要求：
1. 计算机，广播传媒等相关本科及以上学历，计算机相关专业，
2. 熟悉计算机图形学、语音、图像、NLP、三维重建、多模态、人机交互等AI相关技术，有AI结合图形学技术应用经验或在相关领域发表过顶会论文者优先；
2. 扎实的算法和数据结构基础，至少熟练使用C++/Java/python其中一种编程语言；",2023-12-30,boss
高德—AI视觉算法工程师,北京-朝阳,25k-50k·16薪,1-3年,本科,"视觉
视频
人脸",高德地图,互联网,1000-9999人,"职位描述：
1. 负责3D、2D人脸/人体建模或生成，包括不限于视频、文本、语音驱动人脸表情，肢体动作生成/表情生成/人脸编辑，风格迁移等；
2. 追踪业界前沿算法，推动AI视觉算法在业务场景中落地并持续优化迭代算法效果；
职位要求：
1、2年及以上视觉、视频、脸部重建或人体重建等方面直接工作经验；
2、具有图像处理相关工作经验,熟悉人脸/肢体生成,语音/文本驱动表情/动作等算法等方向；
3、熟悉主流GAN、diffusion model、nerf等算法；有相关算法落地应用优先；
4、掌握TensorFlow,PyTorch等开源工具中的一种及以上；
5、在相关国际会议或主流期刊CVPR/ICCV/ECCV/NeurIPS/SIGGRAPH/PAMI/IJCV/TIP等上发表论文者优先；
6、具有良好的逻辑思维能力,较强的沟通、学习、团队协作能力,对工作充满热情；
7、较好的算法模型深度优化能力，包括不限于模型结构优化、模型创新、loss设计、超参优化、多卡训练、推理加速、模型蒸馏等。",2023-12-29,boss
数字人驱动,北京-东城,20k-40k,经验不限,本科,模型 面部、动捕驱动,六合神州,计算机软件,0-20人,"模型 面部、动捕驱动
岗位职责：
1. 负责虚拟人相关技术实现，包括技术开发、产品落地、迭代优化等
2. 技术方向包括但不限于：3D人脸/人体重建，卡通捏脸，3D动作/姿态估计，文本/语音驱动表情生成和肢体动作；人脸表情和肢体动作识别，卡通表情、动作复刻等；
3. 基于摄像头姿态识别（不是动捕设备），产生的关节点数据，姿态识别算法不需要做，能够基于这些数据做后续虚拟人的驱动，基于three.js；
4. 基于机器学习、CV、CG等技术，实现虚拟人和AR特效技术落地，场景包括但不限于智能助手、电商、娱乐等。
任职要求：（至少满足以下2个条件）
1. 5年以上虚拟人相关算法技术经验，在3D重建、AR特效、卡通形象生成、驱动等算法方向有深入研究，主导过至少1款成熟产品应用上线；
2. 熟悉常用CV主流网络模型及其工程化方案，熟练掌握Pytorch、Tensorflow等至少一种深度学习框架；
3. 熟悉行业领先的虚拟人完整技术方案及其研发协作流程，有1年以上虚拟人研发团队管理经验者优先；
4. 具备扎实的工程落地能力，熟练掌握C/C++/Python，具备端侧AI工程开发经验者优先；
5. 有相关竞赛经验、知名国际会议论文发表者优先。",2023-12-27,boss
大模型算法（NLP/CV/机器学习）,北京,30k-60k·15薪,1-3年,本科,"大模型算法
图像算法
自然语言处理算法
语音算法
C/C++
Python
分布式训练
算法工程化经验
发表算法相关优秀论文
参加算法相关竞赛/获奖",某知名互联网公司,互联网,1000-9999人,"岗位需求介绍：分为三大方向
第一，机器学习，包括NLP、CV算法，做预训练方向；
第二，强化学习：RLHF方向；
第三，AI infra：大规模分布式训练和推理框架方向
社招岗位寻访方向：
1】硬性要求：年轻、高潜，国内、外名校本、硕、博士，学历越高越好，获得计算机、数学等相关奖项越多越好，工作2~5年+，年纪不能太大，对标阿里P6及以上，字节2-1及以上。
第一梯队人选：满足第一条，且是阿里校招生--阿里星、百度校招生-百度AI DU、快手校招生-快Star、字节校招生2-1及以上级别的。即曾具备这些校招标签的人选~
第二梯队人选：满足第一条，且在知名互联网公司，正在从事大模型相关算法、机器学习等研发的年轻、高潜同学，对标职级能到阿里P6、字节2-1及以上的，
数据质量模型，画像：满足其一即可
1、搜索、评论、资讯类等场景长文本内容理解/类目/标签模型
2、基座模型预训练数据处理
预训练：语言模型，画像：满足其一即可
1、优先看基座模型预训练
2、或者垂类模型做Continue train的也可以，认知要好，nlp的深度要好。
3、NLP场景能力够强也是ok的，核心还是看认知，
预训练-多模态，画像：
1、做过多模态大模型的理解（关键词表征学习）或者生成；经验导向，看有相关经验的",2023-12-29,boss
游戏AIGC算法工程师（数字人方向）,北京-东城,40k-70k·15薪,经验不限,硕士,"大模型算法
图像算法
Python
分布式训练
算法工程化经验
发表算法相关优秀论文",昆仑天工,互联网,500-999人,"主要工作方向包括
1. 熟悉3D人脸/人体重建，3D动作/姿态估计；
2. 熟悉语音分离、ASR、有感情TTS生成、音色转换、音频相似搜索、基于音频的特效互动玩法等方向；
3. 熟悉文本/语音驱动表情， 口型生成和肢体动作；
4. 熟悉动作捕捉、驱动绑定，角色绑定， 骨骼蒙皮；
5. 熟悉2D/3D关键点, 关键点检测和追踪l
职位要求
1. 计算机，人工智能，数学等相关专业的硕士及以上学位，有互联网领域相关技术项目落地经验, 具有1年以上数字人相关工作经验；
2. 熟悉深度学习， AIGC的基本原理, 熟悉常见AI生成模型框架：GAN， diffusion模型
3. 熟悉数字人建模、动画制作、实时渲染等技术，并了解业界最新技术发展动态；",2023-12-30,boss
自然语言处理方向算法工程师,北京-海淀,8k-12k·13薪,1-3年,本科,"机器学习
大模型算法
自然语言处理算法
Python
算法工程化经验",中科院信工所,信息安全,1000-9999人,"职位职责：
1. 设计、开发和优化自然语言处理算法和数据挖掘模型，用于文本分类、情感分析、实体识别、关系抽取等任务。
2. 研究和实现自然语言处理与机器学习算法的最新进展，以提高系统的性能和效率。
3. 处理和分析大规模文本数据，从中挖掘出有价值的信息和模式。
4. 与团队成员合作，解决实际问题并将算法应用到实际产品中。
职位要求：
1. 本科及以上学历，计算机科学、人工智能、数据科学或相关专业背景。
2. 具备扎实的自然语言处理和数据挖掘理论基础，熟悉常用的算法和模型，如词嵌入、循环神经网络、卷积神经网络、注意力机制、预训练语言模型等。
3. 熟练掌握Python编程语言，具备良好的编码和调试能力。
4. 具备数据处理和分析的经验，熟悉常用的数据挖掘工具和技术，如Pandas、NumPy、Scikit-learn等。
5. 熟悉深度学习框架，如TensorFlow、PyTorch等，并有相关项目经验者优先考虑。
6. 具备良好的沟通能力和团队合作精神，能够与不同背景的团队成员高效协作。",2023-12-28,boss
算法工程师（nlp 广告 推荐 搜索 cv）,北京,30k-60k·15薪,1-3年,本科,捣腾过大模型相关东西,某游戏公司,游戏,0-20人,"岗位职责：
算法工程师（NLP或搜索或推荐或广告）、算法工程师（cv方向）
这两个岗位的人才要求是：
（1）自己当前参与大模型相关的项目（ChatGPT等语言模型，或 diffusion model等图像模型），或者，自己业余时间捣腾过大模型相关的东西。
1、带领推荐算法团队负责网文内容平台的推荐系统，提升用户体验；
2、负责推荐召回和排序算法选型、技术调研和难点攻关，提升业务核心指标；
3、负责分析业务用户行为数据构建用户画像，提升用户画像准确率，助力产品改进和业务推广；
4、负责部门业务的技术调研和难点攻关，能提出关键优化方案提升业务核心指标；
5、负责推荐算法团队搭建、业务把控、团队管理和人员培养。
岗位要求：
1、计算机，数学等相关背景，本科及以上学历，5年以上推荐系统领域工作经验，2年以上管理经验；
2、精通常用机器学习，深度学习在推荐系统的应用理论和实践；
3、精通国内业界主流大规模机器学习工程架构，精通常用的参数服务器上构建推荐算法的应用研究；
4、有多年C++ /go/python编程语言经验，有清晰的架构推演逻辑能力；
5、有扎实的数据结构和算法功底，熟悉推荐算法和具体落地，如特征挖掘、相关机器学习、统计原理等；
6、有大规模推荐系统、计算广告、搜索ranking经验者优先；
7、优秀的团队/项目驱动管理能力，沟通总结能力。",2023-12-30,boss
算法工程师-数据挖掘方向（智能评测）,北京-海淀,25k-40k·16薪,1-3年,本科,"计算机相关专业
数学/统计相关专业",百川智能,计算机软件,无,"职位描述：
1. 负责优化基于LLM的自动化评测模型评测系统，含评测方案设计、Prompt工程、打分模型训练、系统实现等；
2. 独立完成实验，科学评估评测系统误差，并进行优化；
3. 根据评测经验，提出模型改进方案，完成闭环验证（独立对齐训练）；
4. 跟踪最新的人工智能研究，并应用相关知识。
职位要求：
1. 对生成式语言大模型和AGI有热情，热爱挑战，喜欢进行未知领域的探索；
2. 硕士及以上学历，有1年以上算法工作经验，或有相关研究经历的应届生；
3. 算法理论扎实；代码能力强；能够用Prompt工程解决实际问题；
4. 具有良好的逻辑思维和语言表达能力，能够处理跨团队的沟通协作问，能够应对工作压力和新事物的不确定性。",2023-12-29,boss
数字人算法专家,北京-朝阳,25k-40k,1-3年,本科,"业务导向
搜索/推荐
语音/图像识别
Python
TensorFlow/PyTorch",科新,政府/公共事业,无,"岗位职责：
1. 负责虚拟数字人相关算法的研发工作，包括但不限于动画生成（动作、表情、口型）、语音识别与合成、对话机器人等方向
2. 研发智能化的数字人平台解决方案，应用于集团在数字生活、数字直播场景中的多个业务
3. 负责不断提升算法效率和模型效果
岗位要求：
1. 统招本科及以上学历，计算机、数学、统计学或相关专业
2. 在语音处理、自然语言处理、图形学、机器学习等一个或多个方向有深入的理解和应用
3. 编程能力优秀，精通Python/C++等语言；熟悉PyTorch/TensorFlow等主流深度学习框架
4. 热衷于技术创新，善于突破既有框架做出改变，善于运用有限资源针对具体问题拿到结果
5. 对人工智能前沿技术持续关注，对人工智能技术应用到实际业务场景产生商业价值具有强烈的热情
6. 较强的责任心和自驱力，能承担一定的工作压力
7. 优秀的分析问题和解决问题的能力，对解决具有挑战性问题充满激情
优先原则：
1. 有数字人方向工作经验者优先
2. 在顶级学术会议或期刊有论文发表者优先",2023-12-30,boss
ai私教数字人工程师（健身方向）,北京-石景山,20k-40k,经验不限,本科,"大模型算法
深度学习
机器学习
图像算法
Python
C/C++
优秀开源项目经历
算法工程化经验",原身科技,智能硬件,0-20人,"负责ai私教数字人相关算法研发，包括但不限于动画生成及驱动（动作、表情、口型）；
负责数字人算法的实现和优化，保证算法的高效性和稳定性；
参与数字人产品的需求分析和技术方案设计，攻克技术难点，推动技术在各产品线的落地；
跟踪行业最新技术动态，不断优化算法和提升技术水平，整合开源资源；
与团队成员协作，共同推进健身私教数字人产品的研发和优化。
职位要求：
本科及以上学历，计算机、数学、物理等相关专业；三年以上计算机视觉或人工智能相关工作经验；
编程能力优秀，精通Python/C++等语言；熟悉PyTorch/TensorFlow等主流深度学习工具；
热衷于技术创新，善于突破既有框架做出改变。
在人脸/人体 3D重建、表情/动作驱动、口型生成等方向有深入研究或项目落地经验者优先；",2023-12-30,boss
AIGC算法工程师,北京-朝阳,30k-50k·15薪,1-3年,本科,"大模型算法
强化学习
图像算法
自然语言处理算法
多模态算法
Python",美团,互联网,10000人以上,"岗位职责
1.负责AIGC大模型(文本、图像等方向)在外卖广告业务落地； 2.负责跟踪和探索NLP&LLM(如GPT3.5/4等开源模型)、视觉理解&生成(如GAN/Diffusion-Model)等前沿技术，包括并不限大模型微调对齐、大模型领域知识增强、大模型策略优化、RLHF模型优化、Diffusion-Model进行图像&视频理解生成等； 3.负责其他团队密切合作，包括数据工程师、前后端工程师、产品经理等，实现高质量的产品和解决方案；
岗位基本需求
1.两年以上NLP/CV方向实践经验，AIGC方向有落地经验者优先 2.熟悉掌握常用的算法，在机器学习、深度学习、强化学习等算法方向具有良好的理论基础和算法调优经验； 3.具备良好的团队合作、沟通、逻辑思维能力，对工作有激情；
岗位亮点
1.前景好，商业变现作为公司的核心业务之一，业务前景好； 2.挑战大， 覆盖B端和C端，广告面临诸多业务问题和技术挑战，有很好的AIGC业务落地场景;能参与前沿大型模型技术研究和落地，探索大模型技术在实际业务场景中的应用； 3.成长快，完善的新人培养和融入机制，团队同学多来自业内大厂，在深度学习、强化学习方面有深厚的积累，能够在团队中快速成长；",2023-12-30,boss
算法工程师（数据方向）,北京-朝阳,30k-40k,1-3年,本科,"机器学习
图像算法
推荐算法
风控算法
Python",时代传浮,社交网络,20-99人,"岗位职责
- 图像和视频数据的处理工作，包括清洗、打标、筛选、增强等；
- 根据产品目标和训练策略拆解数据目标，制定数据处理策略和计划；
- 对数据处理结果进行评估，并根据结果迭代处理策略；
- 和数据打标员合作，推进大批量数据打标工作。
岗位基本要求
- 精通Python编程，扎实的编程能力；
- 熟练掌握PyTorch、TensorFlow或其他ML框架；
- 有训练、优化ML模型的经验，包括参数调整、模型调整、微调等；
- 熟悉CV领域，有过图像生成模型和视频生成模型训练的经验者优先；
- 对数据质量有很高的要求，能判断数据优劣；
- 良好的沟通、合作和文档编写能力。",2023-12-29,boss
智驾技术部_自动驾驶场景生成AI算法工程师,北京-海淀,28k-45k·16薪,1-3年,本科,"C/C++
Python
TensorFlow/PyTorch",百度,互联网,10000人以上,"工作职责
-通过主动学习等方法挖掘高质量数据，并通过生成式模型生成高质量数据集
-打通仿真数据到测试研发数据全链路
-负责生成式AI算法的研发调试、和测试等工作
-完成相关算法研发和效果验证
任职资格
-具备较好的编程能力，熟练掌握Python/C++编程语言，有Linux平台下开发经验，包括具有使用机器学习库例如TensorFlow、PyTorch的经验
-熟悉NLP、CV等相关技术，熟悉Transformer等深度学习算法，在NLP和CV方面有一定积累沉淀，有一定的多模态相关背景，较强的算法实现能力，熟悉多模态常用算法
-具备深度预训练模型经验者优先。有多模态、NLP、CV、视频/音频算法相关领域经验者优先；对LLM、多模态学习有深入理解和实践，有预训练、可控内容生成方向经验者优先
-有生成模型GAN、VAE、diffusion等工程项目为加分项；有AIGC相关经验者为加分项；有NLP/CV/ML顶会发表经验者（ACL/EMNLP/CVPR/ICCV/NeurIPS等）为加分项
-具备良好的逻辑思维能力、沟通协作能力、自我学习能力，保持对事物的好奇心。态度积极向上，有责任心",2023-12-29,boss
（兼职）深度学习算法工程师,北京-朝阳,10k-15k,1-3年,本科,"深度学习
机器学习
自然语言处理算法
图像算法
Python
MATLAB
C/C++
可兼职",博雅智信,在线教育,无,"需求形式：机器学习、深度学习实用算法研发、创新性算法研发等（领域：计算机视觉、自然语言处理、大语言模型、搜推广算法、数据挖掘、数据科学等）
支付周期：按照项目进行结算，单价在100～10000元不等；
不限时间和地点，全程在线沟通；
工作职责：
1.针对在读大学生的课业需求或企业中的实际项目需求，评估需求的可行性；
2.在约定的时间保质保量提交代码文件；
工作要求（满足部分要求即可）：
1.精通至少一种编程语言，包括但不限于Python、Matlab、C++、Java；
2.对TensorFlow、PyTorch等深度学习框架有深入了解和实践经验；
3.在计算机视觉、自然语言处理、大型语言模型、搜索推荐算法、数据挖掘或数据科学等深度学习领域中至少有一项深入研究；
4.相关专业在读研究生、在职算法工程师或有闲暇时间的算法工程师均可，特别优秀的在读本科生亦可；",2023-12-30,boss
AI算法工程师,北京-朝阳,20k-30k,1-3年,本科,"研究导向
Python
机器学习算法/工程化经验
计算机相关专业
深度学习经验
人工智能
Prompt Engineering
Finetune",时光乐章,医疗健康,20-99人,"公司简介：
时光乐章成立于2023年，背靠消费、文娱产业巨头，致力于打造 AI+心理健康用户服务体系。创始团队汇聚老牌产业大佬、心理学领域顶级权威、AI 领域国际顶尖科学家、VR/AR 知名企业创始人、管理咨询和私募股权投资等领域资深人士。
我们正在招聘一名专注于大语言模型（LLMs）的AI算法工程师加入我们的团队，该职位将直接汇报给CTO（AI领域顶尖科学家）。
职责：
1.使用大语言模型API进行应用程序开发
2.对LLMs执行提示工程微调，针对特定任务优化模型性能
3.熟悉大模型的主流multi-agent框架
4.熟知大模型的主流微调算法及向量数据库
5.负责技术文档的开发和维护，包括设计文档、用户手册以及故障排除指南
要求：
1.持有国内外一流院校计算机科学、数据科学、机器学习、人工智能或相关领域的学士或硕士学位
2.具备强大的Python编程能力，并有使用大模型API的经验
3.有产品上线经验者将被优先考虑
4.出色的问题解决能力，能独立完成任务，同时也能融入团队合作
5.优秀的沟通及人际交往技巧
关于福利：
1.足额缴纳五险一金。
2.试用期薪资全额发放。
3.上下班不打卡，自觉工作。
4.公司snack corner，无限零食随便吃。
全员搞笑精英，快来和我们一起来碰撞火花吧！！",2023-12-29,boss
机器学习算法工程师,北京-海淀,15k-30k·14薪,1-3年,本科,"C++
Python
算法设计
深度学习算法
机器学习算法
Boosting
GBDT
TensorFlow",交叉科技,计算机服务,20-99人,"岗位职责：
1.基于海量数据和真实客户需求，对客户业务问题进行准确定义、数据分析、方案制定及实施；
2.参与相关机器学习、深度学习、强化学习或运筹优化模型的研发、设计和部署等工作，配合工程团队产出企业级的算法产品。
任职要求：
1.本科以上学历，计算机、数学、统计学等相关专业；
2.熟练掌握至少一种常用编程语言，如python/C/C++等，熟悉各种数据库使用；
3.熟练掌握常见的机器算法模型及原理，如线性回归、逻辑回归、Boosting、Bagging、SVM、Clustering、PCA、GBDT、XGBoost等；
4.具备一定的深度学习理论基础，熟练使用至少一种深度学习框架（Caffe，Keras，pyTorch，Tensorflow），喜欢研究前沿技术；
5.熟悉金融行业、互联网行业或有相关工作经验者优先。
岗位优势：
国高新企业、科学家团队、项目分红、带薪年假、五险一金、股权激励、免费零食、弹性时间。",2023-12-29,boss
初级算法工程师,北京-海淀,15k-20k,1-3年,本科,"不限
大模型算法
通信算法
Python",天彩汇诚,移动互联网,100-499人,"【工作职责】
1、参与公司AI大模型方向的技术研发，包括算法开发、模型微调、性能优化、模型服务化等工作；
2、关注业界AI生成技术最新进展，研究和探索先进的人工智能算法和框架，加速新技术的引进、适配与优化；
3、负责公司AI大模型产品的设计、开发、测试和部署工作，结合业务场景开展模型算法的工程化应用；
4、积极推进跨团队合作，共同解决复杂的技术问题，保证项目进度和质量
5、负责LLM、知识图谱、CV多模态方向。
【任职要求】
1、本科或硕士以上学历，人工智能、计算机、软件工程、数学等相关专业优先；
2、1-3年以上人工智能、机器学习或深度学习相关工作经验；
3、熟悉自然语言处理和计算机视觉相关任务的设计、实现和优化，熟悉常用的模型和算法；
4、熟悉transformer，bert，gpt，T5等，对训练数据的组织以及训练代码有深入理解；
6、熟悉开源大模型，具备开源大模型的训练、微调、调优经验，熟悉强化学习基本算法优先。",2023-12-29,boss
深度学习,北京,100-150元/时,经验不限,本科,"强化学习
机器学习
大模型算法
推荐算法
图像算法
自然语言处理算法
Python",北京源舫科技有限公司,计算机软件,100-499人,"工作周期：长期兼职
每周工期：无要求
工作时间：不限
工作时段：不限
结算方式：完工结
招聘截止时间：2024-02-17
工作周期：长期兼职
每周工期：无要求
工作时间：不限
工作时段：不限
结算方式：完工结
招聘截止时间：2024-12-31
目前只招兼职
工作内容：类似于程序员接单群，客服发布任务，接单以后和对方详细沟通完成作品即可
本身无时间和地点限制
如果单子要求加急或需求较多，也是希望您可以尽快完成同时耐心沟通，正常情况以对方满意为标准。
详细内容可找我详聊
另外，计算机类大学生有额外福利，刷到就来找我聊聊吧~",2023-12-30,boss
（兼职）深度学习算法工程师,北京-朝阳,10k-15k,1-3年,本科,"深度学习
机器学习
自然语言处理算法
图像算法
Python
MATLAB
C/C++
可兼职",博雅智信,在线教育,无,"需求形式：机器学习、深度学习实用算法研发、创新性算法研发等（领域：计算机视觉、自然语言处理、大语言模型、搜推广算法、数据挖掘、数据科学等）
支付周期：按照项目进行结算，单价在100～10000元不等；
不限时间和地点，全程在线沟通；
工作职责：
1.针对在读大学生的课业需求或企业中的实际项目需求，评估需求的可行性；
2.在约定的时间保质保量提交代码文件；
工作要求（满足部分要求即可）：
1.精通至少一种编程语言，包括但不限于Python、Matlab、C++、Java；
2.对TensorFlow、PyTorch等深度学习框架有深入了解和实践经验；
3.在计算机视觉、自然语言处理、大型语言模型、搜索推荐算法、数据挖掘或数据科学等深度学习领域中至少有一项深入研究；
4.相关专业在读研究生、在职算法工程师或有闲暇时间的算法工程师均可，特别优秀的在读本科生亦可；",2023-12-30,boss
