"深度学习
图像分类
算法开发
图像检测
深度学习框架","北京算能科技有限公司
职责描述：
1、基于现有SDK开发全流程算法及应用；
2、负责具体平台框架的搭建：深度学习推理框架组件优化、性能加速、规格验证以及客户支撑等工作；
3、评测并优化模型前后处理及全流程应用的性能，并提出针对公司软硬件产品的改进意见；
4、相关技术文档、用户手册的编写。
任职要求：
1. 计算机、软件工程、电子、嵌入式、自动化或相关专业本科以上学历；
2. 熟练掌握C/C++/Python编程语言中的一种或多种，有扎实的编程基础、良好的编程风格和工作习惯，具备3年以上开发经验。
3. 熟悉Linux/windows系统下的编程开发环境，熟悉docker、k8s、web前后端编程者优先；
4. 熟悉caffe/tensorflow/pytorch等深度学习框架和图像分类、目标检测及跟踪、图像分割、自然语言处理等常见深度学习模型的基本推理流程，有AI相关应用开发经验者优先；
5. 熟悉图像和视频的基本知识，有使用FFmpeg、OpenCV、gstreamer等开发经验优先；
6. 热爱技术、学习能力强，具备强烈的责任心和团队合作精神，沟通能力好，善于钻研新技术，有精益求精的精神；敢于吃苦，责任心强；
以下为加分项：
1. 熟悉多线程编程，内存管理，设计模式，对并发(并行)程序设计与开发有很好的积累和经验；
2. 熟悉GPU或其他异构计算编程模型，熟悉TVM、MNN、NCNN、Tengine等框架；
3. 在计算机视觉、自然语言处理等领域有机器学习、深度学习相关落地应用开发经验；
4. 具备NVIDIA GPU、华为Atlas、寒武纪MLU等平台开发经验，熟悉DeepStream、Triton、mxStream、CNStream等。
工作地：北京、上海、青岛、武汉、成都、深圳、厦门"
"机器视觉
深度学习
图像处理
成像算法
大数据算法
强化学习
Python
C++
算法开发
算法研究","1. 参与基于深度学习的机器视觉任务的开发，如缺陷检测、物体识别、图像分割等算法研究；并在工业视觉场景进行落地。
2. 参与工业级算法的迭代与优化，结合生产数据完成数据挖掘。
3. 持续研究最新的工业视觉以及深度学习等前沿动态，能将理论成果应用到业务中，提升业务效果。
4、参与工业视觉大模型研究
岗位要求：
1. 深入理解经典图像、视觉处理理论、方法和技术；
2. 熟悉OpenCV，熟悉C++、Python等，具有较强的编码功底
3. 精通常用的深度学习框架和学习网络，如Pytorch/Tensorflow/Caffe，VGG\YOLO\faster-Rcnn等；
4. 熟悉深度学习中的分类网络、检测网络、分割网络等；
5、熟悉深度学习模型在不用环
6、有基于AI的人体行为动作分析经验优先
7、境下的部署以及模型优化、模型裁剪、模型加密。
8. 有电子产品缺陷检测、芯片缺陷检测经验者优先；
9. 有Demo展示者或者Github上项目Star较多者优先；
10. 学习能力强、应变能力强，优秀的沟通能力和协调能力，执行能力强，具备较强的团队合作精神。"
,"职位描述：
1. 在眼科AI场景下，实践深度学习或机器学习算法，并针对特定任务进行优化。
2. 了解所需相关行业的前沿发展趋势，组织撰写相关技术文档及展示材料并输出相关专利。
3. （独立选项）该岗位可选择成为项目经理，专门负责产品需求、产品定义等工作。
职位要求：
1. 两年深度学习CNN算法实践经验 ，精通pytorch或tensorflow中的一种 并熟练使用opencv算法库。
2. 有SCI期刊或会议学术成果发表者优先。
3. 具备良好的英文读、写能力。
4. （独立选项）具备医学尤其是眼科医学背景，对人工智能产品熟悉了解的，可选择成为AI项目经理。"
"图像检测
深度学习
Python
C++
C/C++
C语言
Objective-C","岗位职责：
1、支撑开发团队与项目团队的算法需求，并参与相关产品、项目的可行性评估；
2、设计并实现相关算法，主要包括计算机视觉（语义分割、目标检测、图像分类、行为检测等）、自然语言处理（分类、语义理解）和其它场景中的传统机器学习、数据挖掘类算法；
3、跟进国际前沿研究进展，能够快速验证相关算法是否能够在真实场景中落地应用。
任职要求：
1、3年以上相关经验，计算机、电子或数学等相关专业博士及以上学历；
2、熟练使用C++或Python编程语言；
3、熟悉计算机视觉中多数标准任务的常见算法，常见任务包括图像及点云数据的语义分割、分类、目标检测等；
4、熟悉自然语言处理中多数标准任务的常见算法，常见任务包括文本分类、实体识别、关系抽取、问答系统等；
5、熟悉机器学习、深度学习相关理论，能够根据产品、项目中的实际情况分析、设计相应算法，并工程化应用；
6、熟悉PyTorch、TensorFlow等主流深度学习框架；
7、较强的编码能力与良好的编程风格；
8、较强的前沿研究、论文追踪、文档撰写能力。"
"激光雷达
深度学习
感知算法
感知机","1、负责基于深度学习激光雷达点云的3D目标检测、分割、跟踪等算法的研究及迭代计算；
2、负责自动驾驶中激光雷达感知算法的长期研发和迭代，及算法在及时产品中的落地与优化提升；
职位要求：
1、本科及以上学历，要有ai模型训练和使用经验，具备深度学习经验。
2、有至少4年工作经验
3、工作项目涉及激光雷达感知、点云感知、目标检测、深度学习、pointpillar、聚类相关的，涉及其中2个以上
4、有自动驾驶行业（矿山领域更好）从业经验"
"深度学习
数据建模
深度学习框架","岗位职责：
1、负责AI项目业务调研、方案设计、数据探索、训练模型及优化，完成AI项目落地；
2、负责AI项目POC；负责算法模型调优指导，确保算法模型效果达到交付标准。
3、负责AI解决方案项目交付
4、跟踪AI技术，给团队做知识分享
专业知识：
1、3年及以上人工智能岗位经验。
2、至少精通其中一个领域：视觉分析、语音、自然语言处理、机器学习、强化学习。至少有两个领域的项目经验
3、熟悉Hadoop、Spark等大数据相关技术，有扎实的编程功底，熟悉Python、Scala、Java等至少一门编程语言。熟悉Tensorflow、Pytorch、MindSpore至少一种深度学习框架。
以下条件者优先：
1、熟悉金融、交通、政务等业务的优先考虑。
2、较强的需求分析、数据建模以及IT架构设计能力，能够完成单个业务领域的IT架构设计工作，有大中型项目IT架构、IT方案设计方面的成功经验优先。
业务技能：
1、熟悉人工智能机器学习，计算机视觉，自然语言处理等某一或多个领域；
2、逻辑思维强，善于协作、沟通，做事踏实认真，能适应长期出差工作。
3、有AI工程化经验的优先考虑；"
"C/C++
算法研究
PyTorch
算法开发
TensorFlow
Python","工作职责：
1、负责与需求工程师及行业专家沟通模型需求、进行模型结构设计；
2、负责建立模型并完成数据收集并进行数据预处理，规划训练数据、测试数据及验证数据等；
3、负责模型训练、测试及验证；
4、负责模型与现有智能硬件的适配（推理引擎/AI编译器）；
5、负责模型的管理、发布、优化及迭代。
任职资格：
1、硕士以上学历，计算机、自动化、数学、电子等专业；
2、有高度的责任心，有较好的沟通和表达能力；
3、熟悉C/C++或Python，熟悉Linux开发环境，3年以上开发经验；
4、掌握pytorch、tensorflow等主流深度学习训练框架；
5、有水利、农业、环境、交通等行业应用AI模型的开发经验者优先；
6、了解嵌入式程序设计、Linux命令者优先。"
"深度学习
激光雷达
感知算法
感知机","1、负责基于深度学习激光雷达点云的3D目标检测、分割、跟踪等算法的研究及迭代计算；
2、负责自动驾驶中激光雷达感知算法的长期研发和迭代，及算法在及时产品中的落地与优化提升。
任职资格：
1、本科及以上学历，要有ai模型训练和使用经验，具备深度学习经验；
2、有至少4年工作经验；
3、工作项目涉及激光雷达感知、点云感知、目标检测、深度学习、pointpillar、聚类相关的，涉及其中2个以上；
4、有自动驾驶行业（矿山领域更好）从业经验。"
"算法研究
视觉算法
视觉感知
感知算法
感知机
激光雷达
优化算法
算法优化
Caffe
TensorFlow","自动驾驶方案厂各种算法，视觉，感知，控制，决策，规划，激光雷达，slam，c++软件，infra等等
职位描述：
负责计算机视觉关键算法研发，包括不限于目标检测、识别，关键点检测等算法研发；
负责自动驾驶场景下视觉感知算法落地与系统集成。
职位要求：
具备扎实的编程实现能力，熟练使用C++/Python；
熟练掌握计算机视觉和机器学习相关的理论知识和实践技能；
有AI相关经验者优先，有使用Caffe/TensorFlow/Pytorch等平台经验者优先;
有图像处理/GPU算法优化经验者优先；
熟悉计算机视觉前沿算法，在CVPR/ICCV/ECCV等相关顶级学术会议期刊发表过相关论文者优先。"
"图像学习
图像处理
图像开发
深度学习
深度学习框架
OpenCV","岗位职责：
1、开展机器学习/深度学习等相关领域研究和开发工作；
2、参与深度学习框架搭建，包括机器学习、图像处理等算法和系统开发；
3、参与遥感、GIS与交通行业其它数据的深度融合应用模型构建和实现；
4、跟踪及研究深度学习前沿技术；
5、参与国级/部委级重大项目、科研课题的申报工作与研究工作。
任职要求：
1、计算机视觉、摄影测量与遥感、地理信息系统相关专业方向硕士及以上学历；
2、熟练掌握Python、C/C++，有相关开发经历，熟悉windows/linux软件开发流程；
3、熟练使用OpenCV,GDAL等开源库；
4、熟练使用Tensorflow、PyTorch等任一种深度学习开源框架；
5、熟悉神经网络模型的设计、调参、优化方法；
6、有目标检测（行人、车辆、建筑物）相关项目经验或工作经验者优先；
7、能够跟踪最新技术，熟练阅读领域论文，并拥有较强算法实现能力，有ACM/ICPC 等编程竞赛经验者优先；
8、具有良好的能动性、沟通能力、团队合作精神。"
"深度学习
图像分类
算法开发
图像检测
深度学习框架","北京算能科技有限公司
职责描述：
1、基于现有SDK开发全流程算法及应用；
2、负责具体平台框架的搭建：深度学习推理框架组件优化、性能加速、规格验证以及客户支撑等工作；
3、评测并优化模型前后处理及全流程应用的性能，并提出针对公司软硬件产品的改进意见；
4、相关技术文档、用户手册的编写。
任职要求：
1. 计算机、软件工程、电子、嵌入式、自动化或相关专业本科以上学历；
2. 熟练掌握C/C++/Python编程语言中的一种或多种，有扎实的编程基础、良好的编程风格和工作习惯，具备3年以上开发经验。
3. 熟悉Linux/windows系统下的编程开发环境，熟悉docker、k8s、web前后端编程者优先；
4. 熟悉caffe/tensorflow/pytorch等深度学习框架和图像分类、目标检测及跟踪、图像分割、自然语言处理等常见深度学习模型的基本推理流程，有AI相关应用开发经验者优先；
5. 熟悉图像和视频的基本知识，有使用FFmpeg、OpenCV、gstreamer等开发经验优先；
6. 热爱技术、学习能力强，具备强烈的责任心和团队合作精神，沟通能力好，善于钻研新技术，有精益求精的精神；敢于吃苦，责任心强；
以下为加分项：
1. 熟悉多线程编程，内存管理，设计模式，对并发(并行)程序设计与开发有很好的积累和经验；
2. 熟悉GPU或其他异构计算编程模型，熟悉TVM、MNN、NCNN、Tengine等框架；
3. 在计算机视觉、自然语言处理等领域有机器学习、深度学习相关落地应用开发经验；
4. 具备NVIDIA GPU、华为Atlas、寒武纪MLU等平台开发经验，熟悉DeepStream、Triton、mxStream、CNStream等。
工作地：北京、上海、青岛、武汉、成都、深圳、厦门"
"机器视觉
深度学习
图像处理
成像算法
大数据算法
强化学习
Python
C++
算法开发
算法研究","1. 参与基于深度学习的机器视觉任务的开发，如缺陷检测、物体识别、图像分割等算法研究；并在工业视觉场景进行落地。
2. 参与工业级算法的迭代与优化，结合生产数据完成数据挖掘。
3. 持续研究最新的工业视觉以及深度学习等前沿动态，能将理论成果应用到业务中，提升业务效果。
4、参与工业视觉大模型研究
岗位要求：
1. 深入理解经典图像、视觉处理理论、方法和技术；
2. 熟悉OpenCV，熟悉C++、Python等，具有较强的编码功底
3. 精通常用的深度学习框架和学习网络，如Pytorch/Tensorflow/Caffe，VGG\YOLO\faster-Rcnn等；
4. 熟悉深度学习中的分类网络、检测网络、分割网络等；
5、熟悉深度学习模型在不用环
6、有基于AI的人体行为动作分析经验优先
7、境下的部署以及模型优化、模型裁剪、模型加密。
8. 有电子产品缺陷检测、芯片缺陷检测经验者优先；
9. 有Demo展示者或者Github上项目Star较多者优先；
10. 学习能力强、应变能力强，优秀的沟通能力和协调能力，执行能力强，具备较强的团队合作精神。"
"图像检测
深度学习
Python
C++
C/C++
C语言
Objective-C","岗位职责：
1、支撑开发团队与项目团队的算法需求，并参与相关产品、项目的可行性评估；
2、设计并实现相关算法，主要包括计算机视觉（语义分割、目标检测、图像分类、行为检测等）、自然语言处理（分类、语义理解）和其它场景中的传统机器学习、数据挖掘类算法；
3、跟进国际前沿研究进展，能够快速验证相关算法是否能够在真实场景中落地应用。
任职要求：
1、3年以上相关经验，计算机、电子或数学等相关专业博士及以上学历；
2、熟练使用C++或Python编程语言；
3、熟悉计算机视觉中多数标准任务的常见算法，常见任务包括图像及点云数据的语义分割、分类、目标检测等；
4、熟悉自然语言处理中多数标准任务的常见算法，常见任务包括文本分类、实体识别、关系抽取、问答系统等；
5、熟悉机器学习、深度学习相关理论，能够根据产品、项目中的实际情况分析、设计相应算法，并工程化应用；
6、熟悉PyTorch、TensorFlow等主流深度学习框架；
7、较强的编码能力与良好的编程风格；
8、较强的前沿研究、论文追踪、文档撰写能力。"
"算法设计
Java
Python
C++","工作职责
1. 负责移动端及PC端页面开发及性能优化 ； 2. 可独立完成项目，包括技术选型、框架搭建等； 3. 不断提升前端页面的交互及用户体验； 4. 持续追踪前端新技术并能快速学习和实践 。1. 负责人脸身份认证领域算法模型研发，包括但不限于：人脸活体检测、人脸识别、人脸质量评估、人脸关键点检测、 图像加密、图像处理等方向的深度学习模型实际研发经验，具有炫彩活检研发经验者优先。 2. 负责深度学习模型压缩、模型剪枝等研发工作，具有便携终端轻量级模型研发经验者优先。 3. 负责跟踪上述领域的先进技术及研发工作。 4. 负责相关算法模型的产线开发、验证、优化及维护等产线工作。
任职要求
1. 本科及以上学历，计算机相关专业，3年以上Web前端相关开发经验； 2. 熟练掌握HTML5/CSS3/JavaScript等相关技术，对页面性能和浏览器兼容有丰富的实践经验; 3. 熟练掌握Vue、Reactjs 等前端主流框架； 4 .熟练使用ES6语法及模块化开发，熟悉模块化管理工具; 5. 有基于NodeJS的服务端开发经验，或至少熟悉一门后端语言 （JAVA/PHP等）； 6. 熟练使用shell脚本; 7. 良好的代码规范，强烈的进取心，团队合作意识 。1. 计算机相关专业，大学本科毕业，硕士及以上学历者优先。 2. 具有良好的代码能力，精通各类深度学习框架下，模型研发，熟练掌握Python、Java、C++等至少一种语言。 3. 具备快速阅读深度学习相关论文并理解算法的能力。 4. 针对上述人脸相关方向的深度学习建模具有3年及以上经验。"
"C++
Python
Java","工作职责
1. 负责人脸身份认证领域算法模型研发，包括但不限于：人脸活体检测、人脸识别、人脸质量评估、人脸关键点检测、 图像加密、图像处理等方向的深度学习模型实际研发经验，具有炫彩活检研发经验者优先。 2. 负责深度学习模型压缩、模型剪枝等研发工作，具有便携终端轻量级模型研发经验者优先。 3. 负责跟踪上述领域的先进技术及研发工作。 4. 负责相关算法模型的产线开发、验证、优化及维护等产线工作。
任职要求
1. 计算机相关专业，大学本科毕业，硕士及以上学历者优先。 2. 具有良好的代码能力，精通各类深度学习框架下，模型研发，熟练掌握Python、Java、C++等至少一种语言。 3. 具备快速阅读深度学习相关论文并理解算法的能力。 4. 针对上述人脸相关方向的深度学习建模具有3年及以上经验。"
"深度学习
图像检测
人脸识别
算法研究
深度学习框架
HTML","工作职责
1. 负责移动端及PC端页面开发及性能优化 ； 2. 可独立完成项目，包括技术选型、框架搭建等； 3. 不断提升前端页面的交互及用户体验； 4. 持续追踪前端新技术并能快速学习和实践 。1. 负责人脸身份认证领域算法模型研发，包括但不限于：人脸活体检测、人脸识别、人脸质量评估、人脸关键点检测、 图像加密、图像处理等方向的深度学习模型实际研发经验，具有炫彩活检研发经验者优先。 2. 负责深度学习模型压缩、模型剪枝等研发工作，具有便携终端轻量级模型研发经验者优先。 3. 负责跟踪上述领域的先进技术及研发工作。 4. 负责相关算法模型的产线开发、验证、优化及维护等产线工作。
任职要求
1. 本科及以上学历，计算机相关专业，3年以上Web前端相关开发经验； 2. 熟练掌握HTML5/CSS3/JavaScript等相关技术，对页面性能和浏览器兼容有丰富的实践经验; 3. 熟练掌握Vue、Reactjs 等前端主流框架； 4 .熟练使用ES6语法及模块化开发，熟悉模块化管理工具; 5. 有基于NodeJS的服务端开发经验，或至少熟悉一门后端语言 （JAVA/PHP等）； 6. 熟练使用shell脚本; 7. 良好的代码规范，强烈的进取心，团队合作意识 。1. 计算机相关专业，大学本科毕业，硕士及以上学历者优先。 2. 具有良好的代码能力，精通各类深度学习框架下，模型研发，熟练掌握Python、Java、C++等至少一种语言。 3. 具备快速阅读深度学习相关论文并理解算法的能力。 4. 针对上述人脸相关方向的深度学习建模具有3年及以上经验。"
,"职位描述：
1. 在眼科AI场景下，实践深度学习或机器学习算法，并针对特定任务进行优化。
2. 了解所需相关行业的前沿发展趋势，组织撰写相关技术文档及展示材料并输出相关专利。
3. （独立选项）该岗位可选择成为项目经理，专门负责产品需求、产品定义等工作。
职位要求：
1. 两年深度学习CNN算法实践经验 ，精通pytorch或tensorflow中的一种 并熟练使用opencv算法库。
2. 有SCI期刊或会议学术成果发表者优先。
3. 具备良好的英文读、写能力。
4. （独立选项）具备医学尤其是眼科医学背景，对人工智能产品熟悉了解的，可选择成为AI项目经理。"
量化策略,"基于机器学习和深度学习进行量化模型研究其他相关工作；
职位要求：本科以上学历，三年以上头部机器学习应用场景算法工作经验，包括但不限于搜索、推荐、广告、图像、自动驾驶等，上线过有显著业务增量的模型算法出色的编程技能，熟悉 Pandas 、 Tensorflow 、 Pytorch 等工具使用
优秀的个人品德，谦逊的做事风格，
良好的沟通能力乐观、积极、严谨而负责对量化交易有浓
厚兴趣，熟悉证券交易的业务知识
聚宽深度用户、各类竞赛获奖者、头部期刊论文者优先"
算法/AI编程,"岗位职责
1. 研发适用于社交场景的大语言模型
2. 研发适用于社交场景的文生图/视频模型
任职要求
1.统招硕士及以上学历，有过基于大模型进行fine-tuning的经验
2.熟练使用深度学习框架，如TensorFlow、PyTorch等
2.熟悉NLP常见算法和模型，有过问答、对话、搜索相关项目经验
4.熟悉Python或C++编程语言"
"语言模型
深度学习
深度学习框架
Python","岗位职责
1. 研发适用于社交场景的大语言模型
2. 研发适用于社交场景的文生图/视频模型
任职要求
1.统招硕士及以上学历，有过基于大模型进行fine-tuning的经验
2.熟练使用深度学习框架，如TensorFlow、PyTorch等
2.熟悉NLP常见算法和模型，有过问答、对话、搜索相关项目经验
4.熟悉Python或C++编程语言"
数据处理,"人工智能研发工程师（后端侧的，需要对大数据底层内存应用，集成连接，也是您提到的推理侧优化和数字人集成）：
工作职责：
1. 负责AI后台服务相关的工程开发，优化和部署工作；
2. 负责项目实施上线，确保服务平稳运行；
3. 参与数字人/大模型等AI领域的需求分析以及项目方案设计。
任职要求：
具备扎实的计算机理论基础，常见的数据结构及算法有较好的了解
精通Java，熟练掌握主流开源框架，熟悉SpringBoot、微服务、设计模型，具备良好的编码规范
熟悉Python语言，熟练掌握至少一种主流web框架（Flask/Tornado等）
熟练掌握MySql数据库的使用及调优，熟悉redis、kafka、elasticsearch的使用与原理，理解不同类型存储系统的底层原理和适用场景
熟悉分布式系统的设计和应用，熟悉分布式、缓存、消息、负载均衡等机制，能对分布式常用技术进行合理应用，解决实际问题
熟悉大数据处理框架，如Flink、Spark等，并有项目实施经验
了解Docker容器技术，熟悉kubernetes，有基于Docker的构建和部署能力
具有大型复杂项目的系统架构设计、技术方案选型、功能模块划分与整合的相关经验"
"算法识别
图像处理
人脸识别
视觉大模型
人脸活检",1. 负责移动端及PC端页面开发及性能优化 ； 2. 可独立完成项目，包括技术选型、框架搭建等； 3. 不断提升前端页面的交互及用户体验； 4. 持续追踪前端新技术并能快速学习和实践 。1. 负责人脸身份认证领域算法模型研发，包括但不限于：人脸活体检测、人脸识别、人脸质量评估、人脸关键点检测、 图像加密、图像处理等方向的深度学习模型实际研发经验，具有炫彩活检研发经验者优先。 2. 负责深度学习模型压缩、模型剪枝等研发工作，具有便携终端轻量级模型研发经验者优先。 3. 负责跟踪上述领域的先进技术及研发工作。 4. 负责相关算法模型的产线开发、验证、优化及维护等产线工作。
"图像检测
人脸识别
算法研究
深度学习","工作职责
1.负责人脸身份认证领域算法模型研发，包括但不限于：人脸活体检测、人脸识别、人脸质量评估、人脸关键点检测、 图像加密、图像处理等方向的深度学习模型实际研发经验，具有炫彩活检研发经验者优先。
2.负责深度学习模型压缩、模型剪枝等研发工作，具有便携终端轻量级模型研发经验者优先。
3.负责跟踪上述领域的先进技术及研发工作。
4.负责相关算法模型的产线开发、验证、优化及维护等产线工作。"
"图像检测
人脸识别
算法研究
深度学习","岗位职责
1. 负责人脸身份认证领域算法模型研发，包括但不限于：人脸活体检测、人脸识别、人脸质量评估、人脸关键点检测、
图像加密、图像处理等方向的深度学习模型实际研发经验，具有炫彩活检研发经验者优先。
2. 负责深度学习模型压缩、模型剪枝等研发工作，具有便携终端轻量级模型研发经验者优先。
3. 负责跟踪上述领域的先进技术及研发工作。
4. 负责相关算法模型的产线开发、验证、优化及维护等产线工作。
任职资格
1. 负责人脸身份认证领域算法模型研发，包括但不限于：人脸活体检测、人脸识别、人脸质量评估、人脸关键点检测、图像加密、图像处理等方向的深度学习模型实际研发经验，具有炫彩活检研发经验者优先。
2. 负责深度学习模型压缩、模型剪枝等研发工作，具有便携终端轻量级模型研发经验者优先。
3. 负责跟踪上述领域的先进技术及研发工作。
4. 负责相关算法模型的产线开发、验证、优化及维护等产线工作。"
"语言模型
自然语言处理","岗位职责：
1. 采用 NLP 技术，设计、实现和维护各种算法和模型，包括但不限于模型训练、微调；
2. 参与 LLM 算法的研究和开发，对模型进行分布式训练；
3. 设计和实现 LLM 训练加速算法和引擎，以降低推理延迟、提升推理吞吐；
4. 参与 LLM 模型的轻量化工作，优化模型结构和参数，提升模型的运行效率和性能。
岗位基本需求：
1. 1-3 年工作经验，具备扎实研究和工程基础，熟练掌握 Python、C/C++、CUDA、数据
结构；
2. 熟悉 NLP 和深度学习，尤其 LLM 常见模型算法，具备较强编程能力，能承担项目子模
块开发工作；
3. 熟悉 DeepSpeed/ Acclerate/ Megatron 框架，具备大模型训练或加速推理经验；
4. 具备一定大型模型并行部署和调优经验；
5. 具备较强的问题分析能力、责任心和团队合作意识；
6. 对大语言模型为代表的 AGI 有热情。
具备以下者优先：
1. 熟悉 BLOOM、OPT、LLaMA 等大模型的基本架构和训练的优先；
2. 熟悉 FastTransformer、FlexGen 等推理加速框架的优先；
3. 编程竞赛如 ACM 获奖或优秀开源项目经验优先；
4. 有 NLP/AI 顶会发表，如 ACL/EMNLP/NAACL/COLING/ICLR/NeurIPS/ICML 等"
深度学习,"工作内容：1、基于眼科医学图像的深度学习项目，以项目为导向，深度参与辅助诊断软件类医疗器械开发过程中的各个环节。
要求：知名985，211院校；计算机、电子、生物医学工程等相关专业的本科或硕士；有计算机视觉，图像处理，深度学习，数据处理的相关知识背景或项目经验；"
"算法研究
Java
Python
C++
深度学习
强化学习
Caffe
TensorFlow","1.硕士及以上学历，计算机、数学、统计学或其他相关理工专业者优先；3年以上相关工作经验；
2.熟悉至少一个机器学习分支领域（如统计学习，深度学习，强化学习，组合优化）；
3.对量化投资行业感兴趣，具有较强的工程实现能力；
4.熟悉C++/Python/Java等一种或多种语言，具有扎实代码功底；
5.熟悉任意一种深度学习框架：TensorFlow，Caffe等。
加分项：
1.有ACM/ICPCIPI等获奖经历/在计算机顶会或者顶刊有论文发表；
2.有中型以上规模的机器学习算法应用调优经验，如搜索/推荐/广告/图像。"
数据挖掘,"岗位职责
1.负责集团系统AI中台的规划、设计与建设等工作；
2.负责构建并推动人工智能关键技术的落地，打造业界领先的综合技术竞争力；
3.负责根据业务需求提取应用场景，制定人工智能解决方案；
4.负责人工智能前瞻领域预研与实验，结合行业场景探索拓展人工智能应用。
岗位要求
1.政治立场坚定，拥护中国共产党的领导和中国特色社会主义制度；
2.博士研究生及以上学历，计算机、软件工程等相关专业；
3.具有5年以上相关工作经验，有知名企业、高校、科研机构从事人工智能技术研发工作经验，有金融、保险行业工作经验者优先，有技术团队负责人经验者优先；
4.熟悉AI中台架构，具有大型AI平台一体化、全流程设计能力，掌握常用的机器学习算法及机器学习框架，熟悉数据挖掘方法及应用流程，在人工智能领域顶级期刊和会议发表论文、持有相关专利或获得过相关奖项者优先；
4.具有良好的道德品质与职业操守，勤勉敬业、诚信务实，具有较强的学习能力、责任意识和团队协作精神。"
"算法研究
模式识别
深度学习
深度学习框架","职位描述：
1、配合销售完成公司核心业务解决方案的编写和用户交流；
2、根据具体项目，可独立负责产品的需求分析、功能调研、规划和设计，实现产品迭代和升级，持续提升产品的体验；
3、根据产品或项目需求，带领团队完成项目中分析模型的开发，并达到验收要求，解决中间出现的技术难题；
4、负责公司关键技术的研发和落地
技能要求：
1、硕士及以上学历，统计学、大数据、人工智能等相关专业；
2、具有5年及以上数据分析、挖掘和建模经验；
3、熟悉常用机器学习算法，对模式识别、深度学习、异常检测等相关领域有深入研究，
4、熟悉和实践过至少一种常用的深度学习框架，比如tensorflow, pytorch等；
5、具有工业大数据分析、设备预测性维护实际项目经验者优先；
6、具备较强的算法创新能力、项目研发以及项目分解能力；
7、具备基本的英文技术文档读写能力"
"机器翻译
语言模型
算法设计
算法研究
深度学习
深度学习框架","职位描述：
1.参与大模型研发全流程的工作，包括但不限于，系统方案设计，数据处理，算法模型设计，模型开发、训练、部署、调试、评测、业务联合调试；
2.负责大语言模型的持续调优，应用于智能电销等领域，以及公司内部和外部多项创新产品中，包括但不限于，人机对话、多轮对话、智能问答、知识库检索、意图理解、情感理解等；
3.积极探索和跟进技术前沿方向，在实际业务场景落地并沉淀通用的算法能力或者解决方案；
4.负责技术创新方案专利、论文的撰写，外部技术影响力的交流分享。
岗位要求：
1.计算机、数据科学相关专业硕士研究生以上学历，研究方向为机器学习、深度学习、自然语言处理、深度生成/判别模型、知识图谱等方向；
2.7年以上自然语言处理、智能问答、对话管理、知识图谱、文本生成、人机对话等领域有实践开发和从业经验，熟悉流行的深度学习框架(PyTorch，TensorFlow等)，对前沿算法如大模型、多模态有一定的实践经验；
3.算法研究或者系统应用成果在自然语言、机器学习、人工智能、数据挖掘相关顶会有论文发表者优先，如ACL、NIPS、ICML、ICLR、KDD、WWW、SIGMOD、AAAI；
4.有参加过KDDCup、Kaggle等机器学习、自然语言和机器翻译相关比赛经验并切得好成绩者优先；
5.有好奇心，喜欢新事物，具备较强的表达和沟通能力、工作认真、严谨、敬业，需要有很强的分析问题和解决问题的能力，有强烈的责任心。"
,"岗位职责:
1、分析并撰写客诉分析报告,结合各类服务测评、满意度调研等结果,提出客户服务总体建议及整改举措;
2、组织开展投诉案件核查、典型投诉案例溯源等专项工作,推动投诉短板问题的整改与管控;
3、协调推动各部门解决客户升级投诉、重大投诉及转办投诉;
4、合作机构服务质量的整体管控、监督与考核;
5、投诉管理系统的需求优化。
任职资格:
1. 全日制大学本科及以上学历,2年以上工作经验;
2. 熟悉电信、互联网、金融等行业,了解通信业务;
3. 具有较强的学习能力,熟练使用办公信息化系统软件;
4. 具有较强的逻辑思维能力、沟通协调能力和团队协作能力,能够按照工作计划保质保量完成工作。"
,"1. 负责研究和评估前沿技术在公司产品化方向的可行性，并提供相关可行性分析报告；
2. 负责研发改进气象卫星产品的技术手段；
3. 负责研发创新型气象卫星产品。"
"图像检测
人脸识别
算法研究
深度学习","岗位职责
1. 负责人脸身份认证领域算法模型研发，包括但不限于：人脸活体检测、人脸识别、人脸质量评估、人脸关键点检测、
图像加密、图像处理等方向的深度学习模型实际研发经验，具有炫彩活检研发经验者优先。
2. 负责深度学习模型压缩、模型剪枝等研发工作，具有便携终端轻量级模型研发经验者优先。
3. 负责跟踪上述领域的先进技术及研发工作。
4. 负责相关算法模型的产线开发、验证、优化及维护等产线工作。
任职资格
1. 负责人脸身份认证领域算法模型研发，包括但不限于：人脸活体检测、人脸识别、人脸质量评估、人脸关键点检测、图像加密、图像处理等方向的深度学习模型实际研发经验，具有炫彩活检研发经验者优先。
2. 负责深度学习模型压缩、模型剪枝等研发工作，具有便携终端轻量级模型研发经验者优先。
3. 负责跟踪上述领域的先进技术及研发工作。
4. 负责相关算法模型的产线开发、验证、优化及维护等产线工作。
候选人要求"
深度学习,"工作内容：1、基于眼科医学图像的深度学习项目，以项目为导向，深度参与辅助诊断软件类医疗器械开发过程中的各个环节。
要求：知名985，211院校；计算机、电子、生物医学工程等相关专业的本科或硕士；有计算机视觉，图像处理，深度学习，数据处理的相关知识背景或项目经验；"
