岗位名称,区位,薪资,工作年限,学历,关键词,公司名,企业类别,企业规模,岗位要求,更新时间,来源
算法工程师（多模态大模型方向）,广州-天河,15k-20k·13薪,1-3年,硕士,"文本分析
文本挖掘
BERT
聊天机器人
C++
大模型
Python
Attention
PyTorch",珠海必优科技有限公司,"人工智能,互联网",20-99人,"职位描述
文本分析文本挖掘BERT聊天机器人C++大模型PythonAttentionPyTorch
1、探索超大规模多模态模型，并进行极致系统优化；
2、数据建设、指令微调、偏好对齐、模型优化；
3、将多模态大模型应用于文本/图像的生成创作、图表理解生成、逻辑推理等领域；
4、深入研究和探索多模态大模型在更多未来生活场景中的应用。
任职要求：
1、优秀的代码能力、数据结构和基础算法功底，熟练掌握C/C++或Python编程语言；
2、在ACM/ICPC、Top Coder、Kaggle等比赛中有优异的表现和获奖经历者优先考虑；
3、熟悉自然语言处理（NLP）和大模型训练和强化学习（RL）算法，以及计算机视觉（CV）相关算法；
4、在大模型领域，有主导过具有重要影响力的项目或发表过相关论文者优先；
5、出色的问题分析和解决能力，能够独立解决复杂的技术问题；
6、良好的沟通协作能力，能够与团队紧密合作，共同推进项目进展。
★薪酬、晋升与福利：
◆我们提供业界较具吸引力的薪酬标准及再学习、晋升空间；
◆为公司员工的发展提供强有力的保障；
◆晋升：良好的平台与广阔的发展空间；
◆休假：按照国家及当地休假制度执行；
◆劳动合同：入职当月签订《劳动合同》(试用期包括在合同期内)；
◆落户珠海：转正即可申请办理接收（调入）珠海落户手续；
◆培训：提供岗位所需的完善的内外部培训体系；
◆旅游、员工聚餐、生日会、季度活动、年会、年度体检；
◆社保、公积金、商业意外险：入职即享有法律法规规定的社会保险；住房公积金；商业意外保险；
◆正式员工享受公司餐补、过节福利、结婚、生育、生日等福利补贴；
◆弹性工作时间，不打卡，青年人轻松的工作氛围；
◆每日供应无限量零食。
★联系我们：
◆公司网址：https://www.yoo-ai.com/
公司地址：珠海市香洲区湾创路88号（港湾一号创意云端）
◆联系人：占小姐
特别待遇：
工作能力突出者公司会给予一定的期权、分红或者其他形式的奖励。
职位福利：五险一金、年底双薪、股票期权、带薪年假、弹性工作、节日福利、每年多次调薪、14薪",2023-11-30,智联
AI生成技术算法工程师,广州,15k-30k,经验不限,本科,"PyTorch
TensorFlow",广州紫为云科技有限公司,"人工智能,互联网,IT服务",100-299人,"职位描述
PyTorchTensorFlow
岗位职责：
1. 负责图像生成技术，预训练大模型，多模态生成模型等相关技术研究；
2. 跟进计AI生成技术的最新进展，负责相关技术的研发与工程实现，加速前沿AI技术在直播，短视频业务场景的落地与优化；
3.负责主流AIGC任务前沿算法的调研、复现以及在游戏生产场景中的可用性评估和优化，包括但不限于2D、3D美术资产、文本内容、角色动画、口型配音等内容形式。从事图像生成、多模态大模型、小样本学习领域算法训练和优化。
4.结合自有产品和业务需求，从prompt优化、模型finetune、性能加速等方面优化AI绘画/AI文字生成/AI音乐生成/AI辅助3D设计等效果和体验，解决面向业务场景的应用和落地时的算法卡点问题
任职要求：
1. 计算机视觉/自然语言处理/模式识别/机器学习等相关专业；
2. 在计算机视觉、自然语言处理、深度学习、机器学习等领域有一定的工作经验，熟悉主流模型和算法，能够跟进和实现新的算法;
3. 较强的工程实现能力，熟练使用至少一种深度学习框架（如tensorflow，pytorch等）；
4.有GAN相关图像生成、视频编辑、风格迁移、人像编辑等经验；
5.有预训练大模型，多模态生成模型等经验者优先；
（一）薪酬待遇
基本工资：为员工提供在行业内具有竞争力的薪酬待遇；
绩效奖金：根据岗位性质及个人工作表现进行绩效考核确定；
年终奖金：根据年度绩效考核结果综合确定；
项目奖金：根据项目达成状况发放；
（二）福利体系
工作时间：9:00--18:00；
假期安排：依法享受国家法定节假日；
五险一金：购买五险一金；
我们还有：交通补贴、餐费补贴、定期体检、节假日福利、员工活动；
（三）发展前景
1、清华大学电子系媒体大数据计算研究中心王生进教授团队，其在计算机视觉国际会议（ICCV、CVPR、ECCV）累计发表论文20余篇；
2、清华研究团队背景，众多技术大牛深度接触，丰富个人的维度；
3、人工智能（AI）前沿领域，广阔的市场探索方向，拓展个人的职业空间。",2023-12-01,智联
ai算法（全国出差）,广州-天河,12k-22k,3-5年,本科,"PyTorch
TensorFlow
Python
Java",深圳市讯方技术股份有限公司,,无,"职位描述
PyTorchTensorFlowPythonJava
工作经验： 1、 具备AI基础知识，熟悉业界常见的AI框架和模型，有良好的沟通与协作能力；
2、 熟悉Python 或C++语言
3、 熟悉MindSpore、TensorFlow、PyTorch等一种或多种AI框架
4、有计算机视觉、人工智能领域顶会论文者优先。
4.接受出差
工作职责:
提供昇腾开发支持，支撑客户进行AI应用、模型迁移、开发；支撑客户对业务进行开发测试，帮助客户解决AI应用开发过程中遇到的各种疑难问题，支撑客户从软硬件等方面对业务系统进行性能分析与优化。
base西安，全国出差",2023-12-31,智联
ai工程师,广州-黄埔,15k-30k·13薪,经验不限,本科,"深度学习算法
机器学习算法",广州四三九九信息科技有限公司,,无,"职位描述
深度学习算法机器学习算法
岗位描述
1、参与AI算法研究与应用，包括但不限于扩散模型、大语言模型、强化学习等领域；
2、结合游戏项目的应用场景，进行数据处理与分析，提供技术解决方案，并推动方案落地；
3、参与前沿技术的探索，推进AI技术在更多业务场景的应用。
岗位要求
1、大学本科以上学历，计算机、软件相关专业优先；
2、具备扎实的数理功底，理解AI基础算法和模型，至少熟悉一种深度学习框架（如PyTorch等）；
3、计算机基础扎实，较强的编程能力，至少熟悉一门编程语言（如C/C++、Java等），熟悉linux操作系统；
4、具备较强的探索精神和学习能力、良好的英文阅读能力",2023-12-15,智联
图像识别与人工智能研究所所长,广州-白云,35k-40k,3-5年,本科,"图像识别
机器学习
研究所所长",广州理工学院,学校/学历教育,1000-9999人,"职位描述
图像识别机器学习研究所所长
投递简历请前往广州理工学院-人才引进-招聘启事-《广州理工学院人工智能与智能制造研究院招聘公告》正文邮箱
专业要求：
图像识别与人工智能领域相关专业
岗位要求：
1.具有教授或高级工程师的职称。
2.在图像识别与人工智能领域有丰富的研究经验和深厚的学术背景。
3.精通图像识别、机器学习等相关技术。
4.具有独立领导科研团队的能力。
招聘条件：
1.拥护中国共产党的领导，政治立场坚定，遵纪守法、品行端正。
2.热爱教育事业，具备良好的职业道德和学术素养。
3.身体健康，能胜任岗位工作任务，具有较强的团队精神和责任意识。
薪酬待遇及福利保障：
1.有竞争力的薪酬。所长年薪45万以上
2.完善的培训与发展机会。学校有高等学校教师职称自主评审、聘任权，建立完善的师资培养进修提高机制，为教师提供多种国内外访问进修和攻读博士学位的培养机会，畅通职称晋升渠道。
3.与行业顶尖专家一同工作，拓展人脉与学识。
4.良好的工作环境和团队氛围。
5.入职购买“五险二金”。
6.提供5.4万元住房补贴、3000元/年交通补贴。
7.享受国家法定假期，发放工会福利、节假日福利、提供用餐补贴，定期开展丰富多彩的工会活动。
8.符合入户条件的员工，户口可迁入广州市，人事关系和档案可转入广州市。尽可能协助解决配偶工作，子女优惠就读广州理工实验学校。
申请方式及招聘流程：
1.应聘者请将个人简历连同佐证材料发送至官网《广州理工学院人工智能与智能制造研究院招聘公告》中的邮箱，并请在邮件主题中注明“姓名+申请岗位名称”。
2.研究院对投递简历进行面试及初审，通过审核者将推荐至学校层面进行复试或复审。",2023-11-29,智联
AI算法工程师,广州-黄埔,15k-25k,3-5年,本科,"视觉图像算法
机器人算法
智慧医疗",广东迈科医学科技股份有限公司,"计算机软件,医疗设备/器械,在线医疗",20-99人,"职位描述
视觉图像算法机器人算法智慧医疗
岗位职责：
1.参与心电及多参数生理检测人工智能核心技术研发、优化。
2.参与大数据平台的数据挖掘、机器学习相关算法研究、开发和调优工作。
3.应用机器学习、深度学习等技术，针对图像分析、大数据建模，结合业务需求，研发创新产品和技术平台。
4.结合具体业务，对算法进行优化，提出独立见解和解决方案，解决实际问题。
5.承担算法团队建设。
任职要求：
1.本科及以上学历，计算机相关专业，人工智能研究方向，至少3年以上同等岗位经验。
2.熟悉主流深度学习平台。
3.熟悉机器学习算法（分类、聚类、回归等），熟悉数据可视化优先。
4.具备分布式算法设计和实现经验优先。
5.能够使用Python/C++/Java实现预定的算法逻辑，并进行调优工作。
6.对AI项目有浓厚的兴趣，独立完成完整图像识别或者其他类深度学习项目等，发表过相关论文者优先。",2023-12-27,智联
AI算法工程师,广州-天河,23k-35k,经验不限,本科,,中海(广州)企业管理有限公司,"企业服务,新媒体,互联网,企业服务",500-999人,"职位描述
岗位职责：
负责AI场景设计、开发、维护、调优，完成核心代码的编写；
推进行业领先技术的实现与落地；
推动AI技术在知识图谱等领域的应用；
任职要求：
1、本科以上学历，有大型项目开发经验优先；
2、具备前沿人工智能技术跟踪和业界趋势的跟踪和算法应用能力;
3、至少掌握Java/Python/C其中一种开发语言;
4、熟练使用Pytorch、Tensor Flow、Caffe等深度学习框架中的一种；
5、具备较强的动手实践能力,能够快速把想法用算法程序的实现;
6、具备知识图谱落地经验优先",2023-12-09,智联
自然语言算法工程师,广州-番禺,20k-35k·14薪,5-10年,硕士,"PyTorch
TensorFlow",无锡奥维斯管理咨询有限公司,"人力资源服务,咨询服务",20-99人,"职位描述
PyTorchTensorFlow
工作职责
1、 负责大模型(CV、NLP、多模态等方向)技术方案的实现和效果评估，跟进前沿AI大模型研究与效果性能调优；
2、基于开源大模型巡检或者微调，让其具备行业领域知识；
3、打破模型的参数限制，低成本训练百亿、千亿参数量级别的超大模型
任职资格
1、熟悉Linux开发环境，至少掌握Python、Java、C++等开发语言中的一种，熟悉Pytorch/TensorFlow/MindSpore/huggingface中的一种；
2、数学基础扎实，熟悉深度学习与分布式算法，能够清晰理解算法基本原理及实现方法，有大规模分布式算法相关开发经验者优先；
3、有过深度学习大模型开发相关经验者优先
4、研究生学历，5年以上工作经验",2023-11-29,智联
图像识别与人工智能研究所研发工程师,广州-白云,12k-21k,经验不限,硕士,,广州理工学院,学校/学历教育,1000-9999人,"职位描述
投递简历请前往广州理工学院-人才引进-招聘启事-《广州理工学院人工智能与智能制造研究院招聘公告》正文邮箱
专业要求：
计算机科学、人工智能、模式识别等相关专业
岗位要求：
1.精通图像识别、机器学习、深度学习等技术。
2.有相关项目研发经验者优先。
3.具有团队合作精神和良好的沟通能力。
招聘条件：
1.拥护中国共产党的领导，政治立场坚定，遵纪守法、品行端正。
2.热爱教育事业，具备良好的职业道德和学术素养。
3.身体健康，能胜任岗位工作任务，具有较强的团队精神和责任意识。
薪酬待遇及福利保障：
1.有竞争力的薪酬。年薪15万/年-25万/年。
2.完善的培训与发展机会。学校有高等学校教师职称自主评审、聘任权，建立完善的师资培养进修提高机制，为教师提供多种国内外访问进修和攻读博士学位的培养机会，畅通职称晋升渠道。
3.与行业顶尖专家一同工作，拓展人脉与学识。
4.良好的工作环境和团队氛围。
5.入职购买“五险二金”。
6.提供5.4万元住房补贴、3000元/年交通补贴。
7.享受国家法定假期，发放工会福利、节假日福利、提供用餐补贴，定期开展丰富多彩的工会活动。
8.符合入户条件的员工，户口可迁入广州市，人事关系和档案可转入广州市。尽可能协助解决配偶工作，子女优惠就读广州理工实验学校。
申请方式及招聘流程：
1.应聘者请将个人简历连同佐证材料发送至官网《广州理工学院人工智能与智能制造研究院招聘公告》中的邮箱，并请在邮件主题中注明“姓名+申请岗位名称”。
2.研究院对投递简历进行面试及初审，通过审核者将推荐至学校层面进行复试或复审。",2023-11-29,智联
AI算法工程师,广州-越秀,15k-25k,经验不限,本科,,北京创景咨询有限公司,"计算机软件,互联网",100-299人,"职位描述
岗位职责：
1.根据银行客户的交易行为，对客户价值进行挖掘，做到精准推销银行产品，以及提升银行个人客户价值的目的;
2.使用常见的深度学习开源框架构建、优化和维护分析模型;
3.定期负责或参与样本与基础数据的整理、筛选和清洗工作;
任职要求：
1.数学、统计学、计算机科学等相关专业,本科或硕士及以上学历;
2.熟悉数据结构相关知识;
3.熟悉基本的聚类和降维算法（如KMeans，PCA等），以及基本的分类模型（逻辑回归，SVM，决策树等）;
4.熟练掌握spark，hive等大数据计算框架
5.对神经网络与深度学习有一定研究和实践经验，熟悉CNN、RNN等网络结构;
6.能够熟练使用Python，C++，R或Matlab中一种或多种语言;
7.如使用过（包括但不限于）Theano，Tensorflow，Keras，Caffe等开源框架中的一种或多种则优先考虑;
8. 具备良好的学习能力，良好的英语读写能力，良好的沟通与表达能力;",2023-12-09,智联
AI算法工程师,广州-天河,5k-10k,1-3年,学历不限,"视觉图像算法
视频算法
运动控制算法
机器人算法
PyTorch
Python
C++",广州市宇华网络科技有限公司,"计算机软件,IT服务,互联网,计算机硬件",0-20人,"职位描述
视觉图像算法视频算法运动控制算法机器人算法PyTorchPythonC++
c++，python，opencv，有图像处理经验，算法经验",2023-12-07,智联
人工智能工程师,广州-海珠,6k-8k,经验不限,本科,"数据分析
运营专员",广东龙头资产管理股份有限公司,"贸易/进出口,零售/批发",100-299人,"职位描述
数据分析运营专员
研究APP应用研发；
职位福利：绩效奖金、全勤奖、通讯补助、带薪年假、员工旅游、节日福利、不加班",2023-12-27,智联
高级算法工程师,广州-黄埔,20k-30k,3-5年,硕士,,广州墨奇科技有限公司,人工智能,20-99人,"职位描述
职位描述
* 参与研发下一代大规模多生物特征识别和高精度搜索技术
* 负责多模态数据处理和融合算法的研究与实现, 包括图像、声音、文字等
* 用原创性的 AI 技术解决各类计算机问题（例如检测、分割、图像增强、语音识别）
任职要求
* 数学、计算机或者相关学科硕士及以上学历, 3年以上工作经验
* 数理基础扎实，熟悉常用编程语言，包括但不限于：C++/Python/Go
* 有深度学习项目经验，熟悉 TensorFlow/Pytorch/Caffe 等工具
* 有良好的中英文文献阅读能力, 能够跟踪算法的学术进展，具备较强的论文算法复现能力
* 敢于尝试新方法、新思路，乐于沟通交流
* 具备团队协作能力和项目承压能力
加分项
* 优秀的文章发表履历，为研究社区做过贡献，包括在 CVPR, ICCV, NIPS, ICML 等发表论文
* 有多模态融合经方向的研究或相关项目经验
* 有生物特征提取、识别相关项目经验",2023-12-15,智联
AI算法工程师,广州-天河,25k-30k,3-5年,硕士,"机器学习
模式识别
深度学习
Python
强化学习
图像识别
语音识别",广州澳盾智能科技有限公司,"IT服务,通信/网络设备,电子/半导体/集成电路,计算机硬件",20-99人,"职位描述
机器学习模式识别深度学习Python强化学习图像识别语音识别
岗位职责：
1、基于用户数据，结合机器学习技术，提高转化和产品用户体验；
2、结合相关AI算法，为产品融入智能化功能，提升产品的竞争力;
3、负责各算法、模型的实现以及在产品中落地和效果优化;
岗位要求：
1、硕士及以上学历，计算机、应用数学、模式识别、人工智能、自控、统计、运筹学等专业；
2、有动物、图像视频声音识别工作经验优先考虑；
3、对机器深度学习、概率统计、最优化等算法原理及其在互联网行业的应用，有深入的理解和浓厚的兴趣；熟练掌握Python、php、java、c++等其中的一种或几种编程语言，熟练使用数据结构和常用算法，有较强的算法设计和实现能力
4、良好的逻辑思维能力，能够从海量数据中发现关键特征；
5、有推荐系统、信息检索等方面的实际工作经验；
职位福利：五险一金、绩效奖金、交通补助、通讯补助、弹性工作、员工旅游、节日福利、全勤奖",2023-12-20,智联
大数据AI 算法工程师,广州-黄埔,15k-25k,3-5年,本科,"数据库开发
数据分析",广东热矩智能科技有限公司,"云计算/大数据,电子设备制造,专用设备制造,金属制品业",0-20人,"职位描述
数据库开发数据分析
算法工程师
岗位职责：公司主营产品线的算法开发支持（包括中央空调节能算法、汽车烘干炉稳定控制算法、金属熔融节能控制算法）
要求：
1、统招本科及以上学历且学信网可查，计算机或数学相关专业，具备扎实的编程基础和数据结构算法基础，优秀的编程能力和问题解决能力；
2、数据分析能力，熟练使用Python，能够熟练使用Numpy、Pandas、Matplotlib等数据分析工具，掌握SQL，有数据ETL和对接多种数据源的项目经验
3、掌握时间序列模型，包括神经网络（RNN、GRU、LSTM模型）、ARIMA、SVR等，有实际项目落地经验，能够根据实际项目数据选择并设计算法模型，并针对模型存在的问题作出优化。
4、基于工业大数据实现对工业系统的各个指标、工况分析；设计统计试验，研究影响工业系统效率的各种因素，以及合适的配置方案；实现可以指导工业系统高效平稳运行的自动运行模型；数学建模与数据分析；
5、有智能控制行业相关经验，了解PID、MPC控制，有暖通行业背景或控制工程、物联网领域从事经验更佳。
职位福利：创业公司、餐补、通讯补助、年底双薪、五险一金、双休。",2023-12-22,智联
图像算法研发工程师 (MJ000310),广州-越秀,20k-30k·14薪,3-5年,硕士,"图像识别产品
智能硬件",广州菲亚兰德科技有限公司,"专用设备制造,智能硬件",500-999人,"职位描述
图像识别产品智能硬件
岗位职责：
1.从事计算机视觉、图像处理、机器学习与模式识别等人工智能相关的算法设计和研发工作；
2.负责机器学习及图形图像等相关场景的研发工作；
3.负责数据采集、清洗、汇总、集成等数据相关的流程工作；
4.跟进人工智能的前沿进展，跟踪国内外图像算法发展趋势，将其工程化应用到公司相关产品和系统上，实现效果、性能等各方面的优化；
6.协同算法团队从事图像识别类算法研究开发、设计、仿真、测试、维护与工程化。
职位要求：
1. 模式识别与智能系统、计算机、自动化、应用数学、统计学等相关理工科专业，本科及以上学历；
2.有机器学习、深度学习、人工智能等方面的工作经验，3年以上图像算法类设计开发经验，2年以上深度学习研究经历；
3.熟悉计算机视觉、图片识别、图像分类、目标检测、图像分割、图片解析等相关技术；
4.熟悉常用的编程语言（如pyhton、C/C++等），有扎实的编程能力；
5.熟悉常用数据结构，算法，具有良好的编程风格；
6.熟悉OpenCV、Tensorflow、Caffe、Karas、PyTorch等开源框架的使用，具有算法工程化的经历，能够独立完成模型的构建与训练；
7.对常用机器学习算法，对CNN、RNN、Fast-rcnn、Yolov等深度学习算法有了解，对成熟的模型，例如：VGG、AlexNet等有了解；
8.思路清晰，责任心强，主动性强，工作踏实，团队协作精神，有很强的自我驱动力。",2023-12-26,智联
AI工程师(J10068),广州-天河,15k-18k,经验不限,硕士,"PyTorch
TensorFlow",广东魅视科技股份有限公司,"电子/半导体/集成电路,IT服务,计算机硬件,计算机软件",300-499人,"职位描述
PyTorchTensorFlow
岗位职责:
1. 设计和开发车辆检测识别、车辆重识别等相关算法，例如车辆检测、车型分类、车牌识别等。
2. 设计和开发行人检测识别、行人结构化分析、行人重识别等相关算法，例如优化行人检测、行人特征分析、行人行为分析等。
3. 负责智慧城市、智慧交通、智慧城管、智慧消防等领域相关项目的算法落地，包括数据收集、算法的优化、部署和调试。
4. 研究并应用最新的目标检测和识别算法,参与算法性能评估和算法调优工作，不断改进和优化算法的准确度和效率。
5. 跟踪并了解最新的研究和技术趋势，保持对前沿技术的关注，并将其应用到实际项目中。
任职要求:
1. 24届应届毕业生，硕士及以上学历，熟悉相关硬件平台的特性和配置；
2. 熟练使用python或C++ 编程语言，具备扎实的编程基础和良好的代码设计能力。
3. 熟悉常见的目标检测和识别算法，特别是 YOLO系列、SSD、R-CNN系列等算法。
4. 具备模型压缩和加速的经验，熟悉常见的优化技术和工具，如量化、剪枝、深度学习推理引擎等。
5. 具备实际项目经验，特别是在车辆检测识别、车辆重识别、行人检测、行人结构化分析、行人重识别以及智慧城市领域的项目中有实际落地经验（加分项）。",2023-12-27,智联
算法设计师 （人工智能方向）,广州-黄埔,20k-30k,1-3年,硕士,"机器视觉
识别算法
SLAM
目标检测
目标跟踪
运动控制
跟踪算法
自动驾驶",广州海格通信,,无,"职位描述
机器视觉识别算法SLAM目标检测目标跟踪运动控制跟踪算法自动驾驶
岗位职责：
1、完成重点项目算法论证、设计和实现等；
2、目标识别、行为识别、集群协同控制、协同规划等新技术研究和突破；
3、负责相关技术项目争取和研制。
任职要求：
1、硕士及以上学历，数学、应用数学、计算机、人工智能等相关专业；
2、熟悉深度学习、数学优化、数值计算等常用工具；
3、有集群编队算法设计、在线任务分配等项目经验优先；
4、具备2年以上相关工作经验。
职位福利：五险一金、通讯补助、带薪年假、免费班车、周末双休、员工公寓、员工食堂、包吃",2023-12-20,智联
大模型后端开发（AI算法）,广州-天河,薪资面议,1-3年,本科,"Python
PyTorch
AI算法
LLAMA
训练、微调、产品
Java
LORA、P-TUNING
NLP",中软国际,,无,"职位描述
PythonPyTorchAI算法LLAMA训练、微调、产品JavaLORA、P-TUNINGNLP
岗位职责：
- 参与NLP和推荐算法落地工作，包括但不限于数据清洗、数据建模、流程设计、效果评估等；
- 根据实际场景，设计算法流程，并开发工具，提升开发效率；
- 进行模型应用设计，并根据反馈持续迭代，提升效果；
- 算法落地应用的工程开发。
职位要求：
- 熟悉python开发；
- 有一定的nlp算法或推荐系统基础和工程经验。
- 有算法服务部署经验。
- 熟悉常用的数据库或消息队列。
- 具备较强的问题解决能力，能够独立分析和解决数据问题。
- 具备良好的沟通能力，自我驱动力，能够不断学习和掌握新技术。
经验不足者，薪资会低一点
上班地址：南方基地
上班时间：8点半-5点半,双休
五险一金",2023-12-15,智联
高级NLP算法工程师,广州-天河,40k-80k,5-10年,硕士,"文本分析
语义分析
自动问答
智能客服
聊天机器人
NLP
Transformer
大模型",广州启生信息技术有限公司(39健康网),"互联网,广告/营销,卫生服务",100-299人,"职位描述
文本分析语义分析自动问答智能客服聊天机器人NLPTransformer大模型
工作职责 1、负责相关产品模型的调优和部署； 2、负责根据各业务和产品对模型进行研发，以满足业务产品使用需求并创造使用价值。 岗位要求 1、自然语言处理、人工智能、机器学习等相关专业硕士及以上学历； 2、具备文本生成相关工作经验； 4、具有较强的英文文献阅读及调研能力; 5、具有至少3年的机器学习、深度学习相关工作经验，熟悉自然语言处理、机器学习、深度学习等相关算法，对自然语言生成算法原理有较深和全面的认识，熟悉掌握Transformer、各类NLP主流模型技术方法; 6、熟练使用C++/Java/Python，熟悉 Linux开发环境和shell，熟悉主流深度学习工具Pytorch； 7、具备NLP大模型训练经验者优先，如BERT、 GPT等LLM等相关经验； 8、具备多模态AIGC大模型训练经验者优先； 9、有医疗相关工作经验的优先。",2023-12-05,智联
算法工程师（AI算法方向）,广州-番禺,12k-18k·14薪,1-3年,本科,"深度学习
机器学习
图像处理",广州市华粤行仪器有限公司,"医药制造,计算机软件,贸易/进出口,医疗设备/器械",500-999人,"职位描述
深度学习机器学习图像处理
岗位职责：
紧密跟踪前沿技术，了解行业内或其他行业的AI动向，结合公司的发展需求与研究团队协同合作，开发相关算法与产品。
负责AI应用平台搭建，构建AI训练和推理平台。
对AI的每个流程进行质量把控，最终给出全流程的性能评估，基于此进行性能调优
任职要求：
教育程度：本科及以上学历
专业要求：计算机、数学、人工智能相关专业
经验要求：3年以上相关工作经验或硕士应届生。
能力要求：
1、热爱生命科学、医疗行业，对人工智能、数据分析、临床医疗等领域充满兴趣。
2、至少3年以上的深度学习算法开发的相关的工作经验或硕士应届生
3、扎实机器学习算法基础，熟悉相关的机器学习框架，对于特征工程、数据建模、统计学习等有深入了解
4、熟悉图像处理的相关算法。
5、善于分析项目中的实际问题并给出相关的建议供项目组参考。
6、具有良好的代码与文档编写规范。
7、具有良好的沟通与团队协作能力，良好的执行力，良好的文字功底
职位福利：带薪年假、包吃、五险一金、年底双薪、餐补、周末双休、不加班",2023-12-09,智联
nlp算法工程师(双休),广州-天河,薪资面议,1-3年,本科,"推荐系统
Python",中软国际,,无,"职位描述
推荐系统Python
岗位职责：
- 参与NLP和推荐算法落地工作，包括但不限于数据清洗、数据建模、流程设计、效果评估等；
- 根据实际场景，设计算法流程，并开发工具，提升开发效率；
- 进行模型应用设计，并根据反馈持续迭代，提升效果；
- 算法落地应用的工程开发。
职位要求：
- 熟悉python开发；
- 有一定的nlp算法或推荐系统基础和工程经验。
- 有算法服务部署经验。
- 熟悉常用的数据库或消息队列。
- 具备较强的问题解决能力，能够独立分析和解决数据问题。
- 具备良好的沟通能力，自我驱动力，能够不断学习和掌握新技术。
经验不足者，薪资会低一点
上班地址：南方基地
上班时间：8点半-5点半,双休
五险一金",2023-12-14,智联
AI算法实习生（中科易德）,广州-南沙,"
          100-150元元/天
          ",经验不限,本科,"深度学习算法
Python
C++",广州软件应用技术研究院,"计算机软件,企业服务,互联网,云计算/大数据",100-299人,"职位描述
深度学习算法PythonC++
岗位职责：
1、NLP数据的收集、预处理、分析、清洗等工作；
2、负责大文本处理及NLP方向相关技术研究与实现及算法原型优化调参；
3、参与相关研究报告撰写工作；
4、负责机器学习/深度学习的算法落地开发工作，如目标检测、识别、分割等任务；
5、负责深度学习相关算法模型的训练；
6、配合实际项目准备训练样本；
7、配合算法工程师进行模型的测试；
8、进行算法相关文档的编写。
职位要求：
1、计算机、人工智能或相关专业本科及以上学历；
2、责任心强，有技术热情，有良好的团队沟通能力和逻辑思维能力，要善于分析和解决问题；
3、掌握C++，python其中两门或以上开发语言，有较强的程序开发能力；
4、具备深度学习自然语言处理相关研究经验，了解LLM、ChatGPT等相关大模型，了解prompt-tuning、instruct-tuning等技术。
公司简介：中科易德是由广州软件应用技术研究院（原广州中国科学院软件应用技术研究所）孵化成立，专注于区块链溯源的高科技企业，致力于为客户提供一物一码、生产管理、质量管控、品牌防伪、智慧营销、供应链管理、安全监管等业务场景全流程溯源的一体化解决方案。
中科易德先后承担了大数据、区块链、人工智能、物联网等领域的国家及省部级科研项目开发，累计形成30多项核心自主知识产权、50多项软件著作权，发布近100多项国家、省、市级标准，科技成果转化产品在全国30多个地区和各监管部门得到广泛应用和认可。
自2020年“新冠”疫情以来，中科易德帮助政府及企业客户率先打造广东省发热咳嗽药品信息登记管理平台、区块链疫情防控协同平台、冷冻冷藏食品质量安全监管平台（冷库通）、广西八桂通系统、广东省特殊食品电子追溯平台等区块链溯源系统，通过数字化技术助力全民抗击疫情。
公司官网：https://www.caseeder.com/
公司力求为大家创造良好的工作氛围，互助有爱，共同奋进，提倡学习创新，公平公正，精益求精，目标导向。
毗邻海边，办公舒适，同时配备了专属的休息，娱乐和健身区域-员工之家，定期举办节日活动和提供精美的下午茶。",2023-12-31,智联
感知算法工程师,广州-南沙,25k-45k·14薪,经验不限,本科,"自动驾驶
智能机器人
感知算法",深圳市优才信息科技有限公司,咨询服务,0-20人,"职位描述
自动驾驶智能机器人感知算法
职责描述：
1、负责多源传感器感知融合算法开发，包括但不限于传感器后融合信息处理，目标检测及筛选，跟踪，预测等；
2、负责无人车融合感知方向的场景挖掘，并针对不同场景和应用需求，设计传感器方案、硬件方案和融合系统技术方案；
3、负责自动驾驶融合算法量产代码部署，包括样机开发，调试，测试及验证，支持感知融合模块更新及部署到客户车辆；
4、追踪融合感知系统的技术发展，引入前瞻性的技术方案。
任职要求：
1、计算机、模式识别、机器学习、计算机视觉等相关专业；
2、具备较好的编程能力，熟练掌握C/C++、Python等编程语言；
3、熟悉相机、激光雷达、毫米波雷达、超声波雷达等传感器的工作原理，熟悉常见的自动驾驶感知融合算法，包括但不限于卡尔曼滤波、粒子滤波、贝叶斯理论、最优化等相关理论；
4、精通多激光雷达联合标定、相机与激光雷达自动标定、毫米波雷达标定中的至少一项，具有相关项目落地经验。",2023-12-26,智联
