岗位名称,区位,薪资,工作年限,学历,关键词,公司名,企业类别,企业规模,岗位要求,更新时间,来源
深度学习,北京-海淀,25k-50k,经验不限,学历不限,"深度学习算法
算法设计
视觉图像算法
自然语言处理
人脸识别
推荐算法
语音算法
运动控制算法",珀特否,互联网,20-99人,"1.专业能力强
2.有毅力有钻劲
3.有优秀论文优先",2023-12-04,boss
深度学习,北京-朝阳,35k-65k·15薪,3-5年,本科,"智能营销/广告
Java
Scala
机器学习算法/工程化经验
搜索/推荐
语音/图像识别
深度学习经验
业务导向
Python",美团,其他生活服务,10000人以上,"【岗位职责】
广告组负责美团到家餐饮和新零售等多元流量变现工作，是支持公司业务发展的核心保障之一。其中广告供给运营算法组负责到家广告整体运营策略以及客户智能投放平台，致力于打造继流量和变现效率之后，拉动收入增长的新引擎。
1.负责到家广告客户全产品线智能投放业务，包含智能出价、智能创意、智能定向、智能诊断建议等模块，致力于优化客户投放效果；
2.负责到家广告智能投放算法的开发设计，手段包括但不限于深度学习、运筹优化、强化学习、CV、NLP等方向的前沿技术；
3.负责运营平台智能化建设，实现精准营销提高运营效率，为到家广告提供优质供给；
4.探索创新型广告业务，满足更多客户诉求，寻找商业变现新增长点。
【基本要求】
1.熟练掌握linux下面向对象编程（熟悉Java更佳）；
2.熟悉机器学习、深度学习、强化学习、运筹优化或CV相关技术；
3.对解决业务问题有热情，有较强数据分析和解决问题能力；
4.对技术有追求，动手能力强；
5.具有广告、营销或图像处理3年以上经验。
【优先项】
1.有广告投放或运营相关业务经验优先；
2.在KDD、ICML、IJCAI等国际会议或期刊上发表过学术论文者优先；
3.参加过Kaggle等国际比赛并取得过优秀成绩者优先。
【岗位亮点】
1.到家核心业务之一，业务和团队发展迅速，成长空间大；
2.与业务方合作紧密，能够深入了解广告业务的全链路；
3.有机会探索广告前沿技术领域和研究方向，并快速落地取得业务收益；
4.团队技术实力强，大牛云集，另外还有校企科研合作等形式开展前沿技术研究；
5.团队氛围好，有温度，相互理解尊重，相互帮助成长。",2023-12-04,boss
深度学习,北京-海淀,200-300元元/天,3天/周,3个月,"深度学习算法
机器学习算法
Python
CNN
TensorFlow
PyTorch",滴滴,移动互联网,1000-9999人,"1.工作内容
对地理区域进行时空深度建模，预测特定区域供需关系。
2.任务要求
+ 理解并熟练使用相关的深度模型，如GCN,RNN,LSTM等。
+ 有时间序列预测相关工作的经验
+ 能够完成整体模型框架并进行效果调优，保证结果稳定性。",2023-12-04,boss
深度学习,北京-海淀,20k-40k·14薪,经验不限,硕士,"C/C++
Python
MATLAB",云道智研,计算机软件,100-499人,"一、岗位职责：
1、参与深度学习、深度强化学习或计算机视觉中核心算法的研发和实现，并将上述核心算法和模型应用到工业仿真领域的现实场景中；
2、将算法高效地实现到多种不同平台和框架上，并基于对平台和框架的内部机制的理解，持续对算法和模型实现进行优化。
3、编写和集成可靠性和优化分析相关的算法、售前技术交流，方案编写，项目执行。
二、岗位要求：
1.可靠性工程、力学、机械工程、系统工程、电子封装等相关专业硕士及以上学历；
2.了解至少一款CAD/CAE仿真软件；
3.掌握可靠性仿真、多学科优化等理论知识，有项目经验者优先；
4.熟悉可靠度计算、灵敏度分析、代理模型、机器学习、优化等相关领域算法；
5.熟悉机械结构类产品设计、力学分析、运动学分析、动力学分析以及优化设计；信息电子类产品设计、热分析、电子封装仿真分析、散热仿真分析与设计等优先；
6.掌握matlab、python、C++等至少一种编程语言；
7.善于学习，具备良好的沟通协调、自我管理和团队协作能力，工作认真负责，善于合作，具有较强的创新能力、责任意识和抗压能力。
8、仿真岗位经验优先",2023-12-29,boss
深度学习,北京-通州,25k-50k,经验不限,学历不限,"机器学习
深度学习
算法",京东集团,电子商务,10000人以上,"1. 参与构建以客户服务为核心的人货场基础标签体系，负责特定需求的深度学习算法解决方案。
2、负责针对业务问题场景，设计和实现具体应用的深度学习模型/策略/算法，改进业务。
3、深度研究文本、图片、视频等多种内容数据的语义理解的算法和技术，完成相关标签学习。
任职要求
1、计算机/通信/电子/数学/物理专业硕士以上，学历高者优先，发表过相关领域高品质论文者优先第一或第二作者优先
2、熟悉主流开源框架,如caffe/tensorflow等，丰富的机器学习、图像识别/自然语言处理等相关经验
3、熟悉机器学习常用算法，很强的动手开发能力，精通Python/R/Matlab之一，熟悉Tensorflow/Keras的开发部署
4、熟悉神经网络理论，熟练使用TensorFlow、Keras进行建模和训练。熟悉CNN\RNN\LSTM\ReinforcedLearning原理。
5、很强的逻辑分析、问题定位、数学推理能力，以及求知欲和快速学习能力
6、在GitHub等平台上有好的开源项目贡献值优先",2023-12-04,boss
深度学习,北京-海淀,30k-60k,1年以下,本科,"算法
人工智能
深度学习",滴滴出行,移动互联网,1000-9999人,"一、人脸识别方向 (北京)
职位描述：
1. 不同场景下的人脸检测、特征点定位配准和人脸比对、检索模型的优化和落地；
二、活体检测方向 (北京)
职位描述：
1. 活体检测，静默活体或面部、头部、唇动动作识别等方案；
2. 翻拍、合成、模具等攻击手段检测；
三、深度学习应用方向 (北京)
职位描述：
1. 人脸识别、图像分类、OCR等相关前沿算法的研发、优化和实现；
2. 算法模型的训练与调优，识别算法的瓶颈（如光照条件对算法的影响）并提出解决方案；
以上岗位岗位要求：
1.机器学习，深度学习，计算机视觉等领域，硕士以上学历；
2.熟悉至少一种深度学习框架(TensorFlow/Caffe/MXNet/PyTorch/Keras等)；
3.具备丰富的模型调参经验，对深度学习网络结构理解深刻；
4.熟悉深度学习的检测、识别、分割、跟踪、检索等，有实际项目经验优先；
5.熟悉生成对抗网络在图像处理、样本生成、风格转换等领域的应用，有实际项目经验优先；
四、深度学习算法移植和优化方向：(北京)
职位描述：
1.将深度学习算法在不同的移动平台上进行移植适配，性能优化。
岗位要求：
1.熟悉深度学习嵌入式移植和优化，熟悉neon、opencl或者metal之一，有实际项目经验；
2.熟悉深度学习模型优化和加速算法，有实际项目经验；
3.熟悉深度神经网络底层计算实现，了解量化等计算优化方法；
4.熟悉不同类型设备的计算性能瓶颈，提出针对性的解决方案；
五、图像后台服务系统研发方向 (北京)
职位描述：
1.人脸、OCR等图像大型后台和分布式服务研发；
2.参与服务器端业务架构设计,模块划分和模块开发；
3.技术难题攻关，核心系统的开发，持续提升系统的可用性和高并发应对能力；
岗位要求：
1.有良好的计算机专业基础知识，对数据结构、操作系统、算法等专业知识掌握良好；
2.三年以上工作经验，至少熟悉C/C++、Python、Java中的一门语言，快速开发的能力，熟悉LINUX开发、网络编程；
3.深入理解SOA以及微服务架构，并有大型系统的实际应用经验，研发过pv上千万或日订单量上百万的系统；
4.有全链路压测、部署系统、仿真环境、灰度发布、预案、降级、熔断、限流、hystrix等中一至多项经验优先；
5.有基于tensorflow serving，caffe2等深度学习框架的服务开发经验优先；",2023-12-04,boss
深度学习,北京-朝阳,35k-65k,3-5年,本科,"C++
Python
算法设计
深度学习算法
PyTorch
图形学",NVidia,智能硬件,1000-9999人,"英伟达招聘CV CG深度学习算法工程师
工作地点：北京/上海/深圳
工作职责：
1. 方向一：2D/3D Facial&Body Animation；
2. 方向二：2D/3D生成及重建方向，对NeRF，Diffusion算法有深入理解；
3. 将最新的AIGC技术整合到相关产品中，包括算法优化，加速及工程化开发。
4. 与内部研究人员紧密合作，分享最新的研究成果。
职位要求：
1. 计算机科学、计算机视觉或相关领域的硕士/博士学位。
2. 在3D重建、2D/3D生成、NeRF、AIGC等领域有深入的理论知识和实践经验。
3. 熟练掌握Python、C/C++可选，并有机器学习框架（如TensorFlow或PyTorch）的实际使用经验。
4. 具有真实项目或研究经验，有research成果更佳。
欢迎相关AI技术背景的同学踊跃砸简历！
简历发送到*******************
外企工作氛围舒适、灵活，可以在家办公，办公地点北京、上海、深圳任选，假期多，股票多多！",2023-12-13,boss
深度学习,北京-海淀,30k-60k,1-3年,本科,"推荐算法
TensorFlow",腾讯,互联网,10000人以上,深度学习后台开发，支持数亿DAU推荐系统。有GPU，高性能计算，分布式系统底层优化经验优先,2023-12-04,boss
深度学习,北京-海淀,20k-40k·15薪,1-3年,硕士,"C/C++
英文读写能力良好
机器学习算法/工程化经验
AIGC
语音/图像识别
深度学习经验
Python",中科睿鉴,互联网,无,"【职位详情】
[我们是中科院计算所下属单位，work-life balance，制度人性化，经常有各种算法讲座，技术汇报，非常有利于个人的发展~]
【工作地点】
北京
【工作职责】
1.负责图像/视频相关算法的研发和落地，应用场景包括图像/视频相关识别、检测、生成等;
2.负责前沿算法研究跟进，实现关键技术的突破，研究的问题包括但不限于:图像/视频编辑和生成、数字人生成、图像/视频鉴伪等，并用于解决实际业务问题，不断迭代优化，保持产品技术业界领先水平;
【岗位要求】
1.硕士以上学历，1~3年CV相关算法从业经验;
2.熟练掌握至少一种主流的深度学习编程架构，如Tensorflow/Pytorch/Mxnet/PaddlePaddle等;
3.对学术界最新的计算机视觉、多模态AIGC、GAN相关的神经网络架构有深入了解者或者相关产品落地者优先;
4.优秀的分析问题和解决问题的能力，对新技术充满好奇心，爱挑战高难度，善于提出解决方案并快速验证扎实的算法能力;
5.良好的沟通和表达能力，能够促进团队内部以及跨团队的有效沟通和协作;",2023-12-04,boss
深度学习,北京-海淀,20k-40k·16薪,经验不限,本科,"算法设计
深度学习算法
视觉图像算法
C++
Python
TensorFlow
PyTorch
Caffe",北京荣耀,智能硬件,10000人以上,"招图像算法工程师，有意向可以联系我
【工作职责】
1. 从事智能终端产品的图像相关的算法/方案的开发；
2. 从事AI视觉算法研究、平台架构和性能优化，包括且不限于检测识别分割等图像理解类算法及超分去噪去模糊等图像处理类算法。
【任职资格】
业务能要求：
1.有扎实的图像处理、图像分析和模式识别理论基础，精通目标检测、跟踪、识别等常见的计算机视觉处理任务，精通图像超分、图像降噪等图像增强算法；
2.具备较好的英语听说读写能力、跨文化协作能力和团队工作能力；
3.在CVPR，ICCV，ECCV，NIPS，ICLR，TPAMI等相关顶级学术会议期刊发表过相关论文者优先。
专业知识要求：
1. 具备扎实的编程实现能力，熟练使用C/C++，Python/Matlab等编程语言；
2. 有AI相关经验者优先，有使用Caffe/TensorFlow/Pytorch等平台经验者优先；
3. 有阅读开源代码、图像处理/GPU算法优化、OpenCV库等使用经验者优先；
4. 熟悉图像识别领域的常见工具如OpenCV、MATLAB 等。",2023-12-04,boss
深度学习,北京-海淀,20k-40k·14薪,经验不限,硕士,"CNN/RNN/LSTM
CV
智能驾驶
TensorFlow/PyTorch
AIGC
大模型
计算机相关专业
语音/图像识别
云计算
Python",中科天玑,移动互联网,100-499人,"工作内容：
1. 参与计算机视觉相关算法的研发，包括但不仅限于视频分析理解、图像识别、目标检测、图像分割、人脸识别等
2. 跟踪和探索AIGC方向研究前沿，实现关键技术突破，解决面向内容生产场景的应用中的算法难点
3. 承担大模型的prompt 设计、大模型 finetuning、大模型训练、推理部署等工作
4. 从事多模态内容理解技术框架建设，时刻保持技术先进性，将业界SOTA模型落地并改进以获取业务收益
5. 追踪计算机视觉和多模态等前沿技术，保持算法在工业界/学术界的领先，做出有影响力的成果
任职要求:
1. 985/211研究生以上学历、对深度学习/机器学习传统及前沿算法有深入理解、具有2年以上的CV算法研发经验、熟悉C/C++，熟练使用python/shell等脚本语言
2. 熟练掌握 Python/C++中至少一门语言，熟练掌握 tensorlow/pytorch/keras 等至少一门深度学习框架
3、熟悉 CNN/RNN/Transformer 等深度学习模型
4. 在计算机视觉领域发表过高质量论文的优先考虑。",2023-12-29,boss
深度学习,北京-通州,20k-40k,3-5年,硕士,"深度学习
算法
数据分析",京东集团,电子商务,10000人以上,"1. 扎实的软件开发基础，较好的Java/Python/R/C++开发经验，3年以上Java经验优先；
2. 熟悉算法和数据结构；
3. 熟悉运用和评估开源应用软件
4. 根据业务需求进行，执行数据分析项目工作，起草工作方案；
5. 按要求完成数据分析报告、建模报告、数据报表等；
6. 按要求对模型及算法进行验证和实现；
7. 有曾经应用运筹学方法和统计学建立数据模型，解决实际工业优化决策问题的背景者优；
8. 有曾经应用数据挖掘和机器学习方法建立预测数据模型的背景者优先；
9. 思路清晰、态度认真、责任心强、有较强的时间管理能力；
10. 较好的英语科技文献阅读能力。",2023-12-04,boss
深度学习,北京-海淀,10k-15k,1-3年,本科,"深度学习算法
Python
Java
算法设计
CNN
TensorFlow
数据开发
Javascript",北京海科维科技有...,互联网,20-99人,"职位描述:
1 熟悉常用统计学模型，深度学习模型
2 熟练使用python, Java， MySQL
3 数据可视化了解HTML, CSS, ReactJS
4 熟悉Git
5 了解金融交易衍生品
6 良好的沟通交流能力",2023-12-04,boss
深度学习,北京-朝阳,15k-30k,经验不限,硕士,"人工智能
深度学习
算法",海创医疗,医疗健康,20-99人,"公司简介：
海创时代（深圳）医疗科技有限公司成立于2017年1月，是一家基于肿瘤放射治疗临床大数据分析及人工智能应用研发的医疗高科技企业，致力于推进肿瘤精准放疗和放疗人工智能的发展。公司核心产品包括：（1）肿瘤全病种放疗AI解决方案，本产品旨在利用先进医院的标准化专家数据及深度学习算法建立，算法模型，自动精准勾画放疗靶区和危及器官，生成高质量的放疗计划，最终提高肿瘤控制率。该系统完美兼容市面上绝大多数治疗计划系统（TPS）；（2）放疗云数据和应用平台：通过为每家医院放疗科搭建专有云平台，并建立专业放疗云数据库（能够与目前主流的放疗科信息化系统兼容），为科室提供专业的、特定格式的临床数据云存储、云备份和云计算服务，并配备多终端通用的多个可扩展云应用模块，帮助医务人员和肿瘤患者进行全方位的诊疗管理。
岗位职责：
1、负责基于深度学习的医学影像分割相关的人工智能产品研发以及性能优化。
2、负责公司其它人工智能产品的设计与研发。
岗位要求：
1、硕士学历以上，博士优先，如果有基于深度学习的医学影像处理工作经历，条件可以适当放宽。
2、具有相关经验1-3年以上优先考虑。
4、掌握基本的深度学习算法。
5、熟练掌握Python编程。
6、熟悉TensorFlow、Caffe等框架，有CUDA使用经验优先。
7、优良的数学功底、优异的逻辑思维能力以及算法实现能力。",2023-12-04,boss
深度学习,北京-海淀,30k-60k·16薪,3-5年,本科,"深度学习算法
机器学习算法
Python
C++",华为,计算机软件,10000人以上,基于华为自研的MindSpore框架，构建新型的编程语言前端，解决开发效率和调试效率以及运行性能问题。,2023-12-04,boss
深度学习,北京-大兴,30k-50k,经验不限,硕士,"深度学习算法
PyTorch
视觉图像算法
Python
人工智能",科亚医疗科技股份...,医疗器械,500-999人,"竞争力分析
查看完整个人竞争力
个人综合排名：在人中排名第
你在？位置
一般
良好
优秀
极好",2024-01-03,boss
深度学习专家,北京-西城,30k-50k·14薪,3-5年,硕士,"TensorFlow/PyTorch
计算机相关专业
机器学习算法/工程化经验
深度学习经验",中国移动研究院,大数据,10000人以上,"岗位职责：
负责中国移动人工智能基础大模型和深度学习平台的研发、运维、运营，对内部和外部垂直行业提供开放共享的AI云服务。
深度学习研发岗：
1. 负责人工智能基础大模型的模型设计、代码开发、模型训练；
2. 参考Bert、GPT、LLaMA等业界大模型，设计和优化稠密、MoE等模型结构；
3. 基于PyTorch、Deepspeed和Megatron等框架，开发千亿参数模型训练代码；
4. 设计数据、流水和张量等多维并行策略，结合Flash Attention，提升千卡集群训练效率。",2024-01-02,boss
深度学习专家,北京-海淀,25k-50k·14薪,3-5年,硕士,"深度学习算法
视觉图像算法
Python
TensorFlow
人工智能
游戏
大数据",竞技世界,互联网,1000-9999人,"岗位职责：
负责游戏或广告行业AI、知识图谱和大数据工作。
任职要求：
1.计算机、数学或相关专业，本科以上学习；
2.优秀的逻辑思维、沟通和学习能力；
3.扎实的代码功底，熟练掌握Python3、TensorFlow；
4.熟悉强化学习、元学习、小样本学习等方向前沿技术。",2023-12-04,boss
深度学习讲师,北京-昌平,21k-40k,1-3年,本科,"深度学习算法
视觉图像算法
算法设计
Python
CNN
PyTorch
TensorFlow",北京洪策元创智能...,学术/科研,20-99人,"1、深度学习基础理论研究、授课
2、深度学习项目实践、调试、改进、演示、讲解
3、深度学习产业案例及方案实现讲解",2023-12-04,boss
python深度学习,北京-海淀,14k-15k,经验不限,本科,"无明显侧重
语音/图像识别
搜索/推荐
OpenCV
Python
TensorFlow/PyTorch",上海宁太信息科技...,文化艺术/娱乐,无,"工作时间：不限
工作时段：不限
结算方式：月结
招聘截止时间：2024-12-31
1.至少会以下一种编程语言python、matlab、C++
2 精通深度学习算法和框架，如TensorFlow、PyTorch等。
3.对深度学习相关算法有深入的理解，如CNN,DNN.RNN,Transformer等
4.具备论文复现、算法创新和算法优化的能力
5.熟悉深度学习或者强化学习领域，有相关项目经验者优先考虑。
6 参加阿里天池、kaggle等比赛获奖的优先
7.硕士以及以上学历",2023-12-04,boss
CV算法工程师,北京-朝阳,30k-50k,3-5年,硕士,"Python
C/C++
深度学习
计算机视觉",如见智能科技,移动互联网,20-99人,"岗位职责：
1.负责机器学习、计算机视觉算法的开发工作，对算法效果负责，持续优化算法性能；
2.负责相关算法前沿技术的研究工作；
3.负责相关的技术研究的专利或论文撰写。
任职要求：
1.硕士以上学历，计算机及相关专业；
2.两年以上机器学习/深度学习工程开发相关经验，扎实的数据结构和算法设计基础；
3.熟悉计算机视觉相关算法，包括但不限于目标检测/识别、OCR、图像增强（超分、去噪等）、图像分割、手势/姿态识别、Style Transfer等；
4.掌握一种以上开源深度学习框架，如Pytorch、TensorFlow等，具有丰富的实践经验；
5.精通C++或Python，掌握CUDA编程，熟悉OpenCV等计算机视觉开源代码库；
6.具有端侧部署开发经验者优先；有图像算法性能优化经验者优先；
7.有较强的自学能力、钻研精神和动手能力，具有良好的逻辑思维能力、沟通能力和团队协作能力，做事认真、踏实、负责；
8.有良好的英文读写能力，能阅读英文学术文献。",2024-01-03,boss
cv算法工程师,北京-海淀,15k-25k,3-5年,本科,"语音/图像识别
C/C++
Python
TensorFlow/PyTorch
计算机相关专业
数学/统计相关专业
深度学习经验",数科网维,计算机软件,100-499人,"岗位职责：
1.负责CV类深度学习模型算法研发工作，如目标检测、文本识别、图像分割、版面分析等。
2.负责图像算法研发与维护工作，如图像的降噪、倾斜矫正、颜色矫正、抠图等。
3.负责电子文档、电子公文扫描图场景下CV类深度学习模型算法和图像算法技术的研发和技术落地工作，以行业领先为目标，分析问题，制定解决方案。
任职要求：
1.本科及以上学历，计算机、数学、统计学、通信、电子工程、人工智能等相关专业。
2.3年以上CV模型优化相关工作经验，熟练掌握python，熟练使用常见的深度学习训练框架如pytorch、tensorflow等，熟悉模型调优过程中各种问题的解决方法。
3.2年以上C++编程工作经验，熟悉Windows和Linux开发环境，有CV算法模型工程化实战经验，如模型裁剪、模型转换、推理优化、C++ SDK封装。
4.良好的学习能力和沟通能力，责任心强，能够不断更新知识体系，跟踪业内前沿算法进展并进行有效改进落地。
5.有但不限于ncnn/tflite/mnn等移动端推理框架上模型部署经验者优先。
6.在CV类深度学习模型优化工作中做出突出成果者优先。
7.有文档版面分析相关经验者优先。",2024-01-03,boss
CV算法工程师,北京-海淀,25k-50k·14薪,1-3年,硕士,语音/图像识别,可话,互联网,20-99人,"职位描述
1、多模态、图像分类、OCR等的 CV 相关算法实现与平台化落地
2、关注机器学习、CV、多模态的前沿进展，在视觉、多模态方面进行创新应用
3、从事海量图像分类、目标检测、人脸识别、相似计算、文本识别（OCR）等相关领域的算法、模型研发
4、从事图像识别整体技术架构设计以及图像基础特征库构建、负责利用深度学习优化提升图像模型效率
职位要求
1、硕士以上学历
2、有图像分类、目标检测等 CV 经验，2 年或以上机器学习、深度学习经验优先
3、熟悉 Tensorflow、Pytorch 等机器学习框架及 OpenCV 与 各类图像识别模型框架
4、必须掌握 Python，有工程经验
5、发表过计算机视觉方向的高质量论文的优先
6、熟悉 Hadoop、Hive、Spark、Storm 等分布式计算架构优先",2024-01-03,boss
cv算法工程师,北京-海淀,12k-24k·14薪,在校/应届,硕士,"语音/图像识别
TensorFlow/PyTorch
OpenCV",北京计算机研究所,其他行业,1000-9999人,"岗位职责：
1、实际业务数据的处理，能将业务数据处理成CV算法需要的数据格式；
2、将算法应用到实际业务场景，包括但不限于目标检测、人脸识别、OCR、视频分类、视频关键帧检测、多目标跟踪等算法的研究、调优；
3、算法模型性能优化，保障上线算法的稳定运行，并配合业务开发人员部署算法。
职位要求
1、硕士及以上学历，计算机、机器视觉、模式识别、图像处理等相关专业背景；
2、扎实的数据结构和算法设计基础，精通Python或C/C++编程；
3、熟悉CNN、RNN、LSTM等深度神经网络模型，了解基本的图像处理算法、视频理解算法；
4、具备独立算法编写、优化、调试、运行和部署模型代码的能力；
5、熟悉caffe、pytorch、tensorflow、mxnet等至少一种深度学习框架；
6、具备CV方向中英文论文熟练阅读的能力；
7、责任心强，积极主动，有良好的沟通能力和团队合作能力。",2023-12-04,boss
CV算法工程师,北京-海淀,25k-45k,3-5年,硕士,"业务导向
语音/图像识别
TensorFlow/PyTorch",北京中科汇洲数商技术,移动互联网,20-99人,"岗位职责：
1.负责提出数据收集需求、整理训练数据；
2.负责图像分类、目标检测等CV相关算法模型的训练与调优。
任职要求：
1.全日制硕士及以上学历，计算机、自动化等相关专业，或本科以上且3年以上计算机视觉算法开发相关经验；
2.熟悉计算机视觉理论、深度学习原理、机器学习原理；
3.收集和标注过图像/视频数据，对数据工程有深刻理解；
4.熟悉TensorFlow/PyTorch至少一种深度学习框架；
5.熟悉图像分类和目标检测相关算法，如AlexNet、ResNet、Yolo系列等；
6.有类SAM研发/应用经验者优先。",2024-01-03,boss
CV算法工程师,北京-丰台,25k-35k·13薪,3-5年,本科,"视觉图像算法
C++
Python",匠数科技,信息安全,20-99人,"1. 参与研发图像/视频检测算法和OCR算法，并实现工程化落地
2. 实现多种场景的系统部署方案，包括边缘设备和云服务
3. 对算法的性能进行测试、分析和优化
4. 参与产品迭代开发，解决工程实际问题",2023-12-04,boss
cv算法工程师,北京-海淀,30k-60k,3-5年,硕士,"业务导向
语音/图像识别
风控/反欺诈
Python
TensorFlow/PyTorch
计算机相关专业
数学/统计相关专业
深度学习经验",快手,社交网络,10000人以上,"职位描述
1、参与多模态算法的研究和开发；
2、探索基于多模态的内容理解，并应用于风控，视频质量等核心业务中。
任职要求
1、5年以上工作经验，计算机相关专业本科及以上学历；
2、熟悉基本的数据结构和算法，coding能力过关；
3、熟悉深度学习框架，如 TensorFlow/caffe/pytorch；
4、具备优秀的逻辑思维能力，对解决有挑战的事情充满热情；
5、有多模态，NLP，计算机视觉相关领域经验者优先。",2023-12-26,boss
cv算法工程师,北京-海淀,35k-65k·16薪,1-3年,本科,"语音/图像识别
OpenCV
计算机相关专业
机器学习算法/工程化经验
深度学习经验",易车,互联网,1000-9999人,"工作内容：
1、参与汽车领域图像、视觉技术的算法研发，包括但不限于图文多模匹配与检索、OCR、目标检测、图像内容理解等；
2、负责多模态方向的深度学习算法研发工作，并在各种业务场景下应用与落地；
3、追踪计算机视觉和多模态等前沿技术，保持算法在工业界/学术界的领先，做出有影响力的成果；
任职资格：
1、统计学/计算机/人工智能等相关专业，硕士及以上学历；
2、2年以上深度学习研发经验，掌握计算机视觉(掌握/了解NLP算法的相关基础知识)，对图像检索、图文多模态匹配/检索、目标检测、OCR、图像内容理解等技术有深入了解或项目经验；
3、熟练掌握机器学习及Deep Learning技术，熟悉TensorFlow/Pytorch等深度学习框架，具有较好的模型快速构建和调优能力；
4、有较强的编程和算法实现能力，具备python等开发经验，能够独立完成算法模块设计开发和测试；
5、具有快速学习能力，有责任感，良好的团队合作和沟通能力；",2023-12-04,boss
cv算法工程师,北京-海淀,30k-60k·15薪,1-3年,硕士,"语音/图像识别
深度学习经验
计算机相关专业
图像处理
多模态",好未来,互联网,10000人以上,"我们正在寻找一位有经验且充满热情的图像算法工程师加入我们充
满活力和创新精神的团队。在这个角色中，您将负责开发和优化高级
计算机视觉、深度学习、多模态算法，并将这些技术应用于实际问题。
主要职责：
1 开发、实现并优化计算机视觉、图像处理以及深度学习相关技术。
2 与跨功能团队合作，理解业务需求，并设计相应解决方案。
3 追踪最新科研进展，并能够快速理解并实现相关论文。
基本要求：
1 计算机科学、电子工程或相关领域硕士及以上学历。
2 有计算机视觉或者深度学习领域相关经验。
3 熟悉 Python, C++等编程语言，良好的编码规范和文档撰写能力。
4 对深度学习框架（如 PyTorch）有深入了解和使用经验。
优先考虑：
1 在 OCR、手势识别、人脸识别、目标检测、图像分割等任务上有
实战经验者优先
2 发表过高质量论文者优先
3 具备良好团队合作精神，善于沟通交",2023-12-26,boss
CV算法工程师,北京-朝阳,15k-25k,1-3年,本科,"Python
TensorFlow/PyTorch
OpenCV
计算机相关专业
深度学习经验",利云科技,信息安全,100-499人,"工作职责：
1）负责图像方向AIGC相关算法研究，包括但不限于GAN、diffusion modeIs、多模态生成等研发工作；
2）相关产品落地算法部分研发，多模态预训练大模型的落地应用；
3）对深度学习领域相关技术进行调研分析。
任职要求：
1）掌握计算机视觉和图像处理基本算法、常用深度学习算法，并在如下一个或多个相关方向有深入研究：GAN、扩散模型、图像生成、多模态等；
2）具备扎实的编程功底，熟悉pytorch等主流深度学习框架，熟练使用C++/Python等至少一种编程语言，熟悉Linux开发环境；
3）有良好的学习能力和创新思维，能够与团队良好合作和沟通，工作积极主动，自驱力强；
4）具有优秀的分析、解决实际问题的能力，能够自我驱动，良好的团队合作精神，较强的沟通能力。",2024-01-03,boss
cv算法工程师,北京-海淀,20k-40k,1-3年,硕士,语音/图像识别,百度,互联网,10000人以上,"工作职责:
1、负责AIGC视频素材质量理解工作，应用CV、NLP等技术，提升视频素材质量；
2、负责AIGC视频素材标签、分类、embedding特征等算法模型的设计与优化；
3、从事多模态内容理解技术框架建设，时刻保持技术先进性，将业界SOTA模型落地并改进以获取业务收益；
职位要求:
1、计算机、数学或统计学相关专业硕士及以上学历，具有2年以上计算机视觉相关工作经验；
2、在计算机视觉、多模态、深度学习某个领域有较深入的研究，包括但不限于：视频分类、多模态、视频剪辑等；
3、在顶级学术会议上发表论文者优先；
4、具备良好的逻辑思维能力、沟通协作能力，保持对事物的好奇心。",2023-12-04,boss
CV算法工程师,北京-大兴,40k-70k·15薪,3-5年,硕士,"自然语言处理
深度学习算法
机器学习算法
TensorFlow
PyTorch",京东世纪贸易有限公司,互联网,10000人以上,"工作内容：
1、参与电商领域图像、视觉技术的算法研发，包括但不限于图文多模匹配与检索、OCR、目标检测、图像内容理解等；
2、负责多模态方向的深度学习算法研发工作，并在电商零售各业务场景下应用与落地；
3、追踪计算机视觉和多模态等前沿技术，保持算法在工业界/学术界的领先，做出有影响力的成果；
任职资格：
1、统计学/计算机/人工智能等相关专业，硕士及以上学历；
2、2年以上深度学习研发经验，掌握计算机视觉(掌握/了解NLP算法的相关基础知识)，对图像检索、图文多模态匹配/检索、目标检测、OCR、图像内容理解等技术有深入了解或项目经验；
3、熟练掌握机器学习及Deep Learning技术，熟悉TensorFlow/Pytorch等深度学习框架，具有较好的模型快速构建和调优能力；
4、有较强的编程和算法实现能力，具备python等开发经验，能够独立完成算法模块设计开发和测试；
5、具有快速学习能力，有责任感，良好的团队合作和沟通能力；",2023-12-04,boss
cv算法工程师,北京-海淀,20k-35k,1-3年,本科,"业务导向
语音/图像识别
Python
OpenCV
TensorFlow/PyTorch
计算机相关专业
机器学习算法/工程化经验
深度学习经验",智百源科技,计算机软件,0-20人,"岗位职责
1. 根据现场需求，完成解决方案设计和技术选型；
2. 负责计算机视觉、图像处理相关算法的研发和优化；
3. 深入分析现有算法，了解业务需求，给出有效的优化解决方案；
4. 跟踪业界学界前沿算法最新进展。
要求
1. 本科、研究生及以上学历，计算机相关专业或数学专业，1年以上CV相关工作经验；
2. 掌握计算机视觉领域的基础理论和经典算法；
3. 熟练使用Python，熟悉至少一种深度学习框架比如TenorFlow,PyTorch等。
4. 代码能力较强，有C++语言编程经验的优先。
5. 有良好的学习能力和创新思维，求知欲强,能够与团队良好合作和沟通，工作积极主动，自驱力强；",2024-01-03,boss
