岗位名称,区位,薪资,工作年限,学历,关键词,公司名,企业类别,企业规模,岗位要求,更新时间,来源
数字人AI算法,北京-海淀,25k-50k·13薪,3-5年,博士,"分布式技术
算法设计
自然语言处理
深度学习算法
视觉图像算法
CNN
TensorFlow
PyTorch",北京领主科技,移动互联网,20-99人,"位职责：
1、负责数字人模拟算法，研究数字人在互联网业务和元宇宙等领域的产业落地；
2、参与算法设计、实现、优化及部署，扩展算法应用场景，并搭建完整的元宇宙AI体系；
3，将NLP等算法与实际互联网业务相结合，设计数字人在数字世界的基本交互和自学习功能。
任职要求：
1、数学、计算机、电子等相关专业，博士及以上学历；
2、扎实的数学和计算机基础，精通AI图像算法构建和优化；
3、熟悉Caffe、Tensorflow、Pytorch或Ｍxnet等深度学习框架，对CNN、RNN、LSTM等有深入理解；
4、善于解决问题和分析问题 ，乐于将人工智能技术应用到实际业务场景；
5、能快速学习新技术，具有创新型驱动精神。
加分项：
1、了解行业前沿技术、发展动态，对工业领域AI应用有一定的认识。
注：本岗位需要进行笔试。
福利待遇：
1、公司从事发展前景非常好的元宇宙行业；
2、员工持股平台完善，优秀员工可获得股权激励。
【公司和产品介绍】
领主科技创立于2016年，是国内元宇宙领域的领跑者。
我们以AR、数字地图、区块链、物联网等高新技术为核心，以打造新一代分布式数字互联网为首要目标，旨在构建一个拥有超高信任度的元宇宙世界，为每一位用户、每一个产品、每一条信息赋能，让用户可以自由地社交、娱乐、互动、交易。人与人之间的信任不再依赖于第三方平台规则，而是依靠公开透明的分布式信用算法，让信用一目了然，真实可靠！
进入领主元宇宙，你将来到由真实世界投射的平行时空，体验全新的数字身份和数字资产。未来的世界，一定是现实和数字的结合，只需要一副AR眼镜，便能在两者之间随意转换，创造新的数字价值，实现更多的不可能。我们的产品“领主世界App”/“领主宇宙App（iOS版）”完美诠释了这一概念，并在实现的道路上加速前行！
期待每一位优秀人才的加入，一起成为元宇宙时代的定义者！
【公司理念】
随着移动互联网、社交网络和物联网的普及、社会协作形态正在从静态的中心化组织向动态的多中心自组织社群演变，从人与人的社交网络向人机混合的复杂协作网络演化，在分布式世界表现的尤为鲜明。
我们认为：
1、社群共识是可信协作的基础；
2、良好的激励机制是社群生存的保障
3、每个人的价值都会在新的分布式网络中被连接
【我们需要什么样的人】
创业型人才
我们想要找到为了共同的目标一起奋斗的同行者，把这个平台当作自己在创业，主动的去发现问题，创造价值。来到这里的每一个人应该是勇于接受挑战的，我们在做的这件事不简单，需要很强大的毅力，责任心，信心去完成。如果你想要过的舒适，可以选择大型养老企业，在这里我们是来实现自我价值的！
创新型人才
我们需要的你是不拘泥浴传统套路的，真正有自己的创新性思想，能够为公司的发展贡献实际思路的人。我们的产品是开创性的，需要每一个有创造力的人才加入我们不断的为之增加可能性，创造未知，超越不可能！
复合型人才
我们想要的你是一精多专型的人才，我们需要的是职场“六边形战士”。你必须是在自己的专业领域里深耕的，有非常精湛技术的，至少比这个领域里其他人强30%左右的人才。并且在其他的方面也没有明显的短板，能兼顾不同的方面。不论把你放在哪个位置上都能够胜任。你必须像一个创业者一样去思考，如果公司的任何一个地方需要你，你要如何去顶上。我们会给你充足的空间让你在不同的部门和岗位中锻炼你自己，让你有机会往真正自己擅长的领域去发展。让你快速成长为一个多面手，去突破一切不可能！
在我们的JD里，岗位描述是次要的，你未来能做到什么样才是更主要的，我们要求你能做好你本职工作，更要你有聪明的大脑和极强的学习能力去扛下更多的任务！能者多劳，能者更配得到成功，赞赏和荣誉！我们就是一个即要又要还要的地方！ 创业是没有道理可言的，没有成功，就是失败，对于互联网公司来说，没有增长，就是失败。对于你来说，没有进步就是失败！不甘于平庸的你，我们在这里等你相见！
风口已到，期待你与我们一起迎风展翅飞翔！
【了解我们】
公司官网地址 https://www.lingzhuworld.com/
公司产品下载地址 https://d.lingzhuworld.cn/",2023-12-06,boss
数字人虚拟人算法,北京-朝阳,50k-80k·16薪,经验不限,本科,"TensorFlow/PyTorch
CNN/RNN/LSTM",北极雪家纺,电子商务,无,"数字人虚拟人算法
职位要求:
a. 5年以上AI算法工作经验，熟练掌握传统机器学习和深度学习算法;
b. 3年以上数字人算法产品开发专业经验者优先;
c. 独立完成2D或者3D数字人全流程开发这优先，包括但不限于TTS、
d. Audio2Video、2D或者 3D渲染;
e. 对接过国内外领先的2D或者3D数字人平台者加分;
f. 熟悉大型机器学习框架(例如TensorFlow、Pytorch，MXNet等)。
g. 有创业(公司)经验者或有创业意愿者优先。
工作职责:
研究和分析竞争对手的算法模型和技术方案，规划技术发展方向，维护公司技术的领先地位。
作为核心算法主程实现高逼真2D和3D数字人产品的落地;
对2D和3D数字人的逼真真诚度、流畅性、实时性负责;
对接NLP大模型团队，实现数字人的推理和思考能力;",2024-01-05,boss
CV算法工程师-数字人方向,北京-朝阳,35k-65k·14薪,1-3年,硕士,"无明显侧重
C/C++",猿辅导,在线教育,1000-9999人,"岗位职责：
1. 负责数字虚拟人生成和驱动相关领域算法的研发和探索，包括语音或文本驱动口型、面部表情、动作视频生成和编辑；
2. 负责交互式数字人生成优化，生成动作自然，口型准确，连贯流畅的合成效果；
3. 负责跟进追踪 Talking Head 前沿技术方向，并进行模型迭代、优化加速和相关产品工程化落地；
职位要求：
1. 计算机相关专业硕士及以上学历，
2. 在计算机视觉某个或多个领域有深入研究，例如生成式模型、3D人脸重建、视频合成等；
3. 熟悉 C/C++、Python ，算法基础扎实，熟悉主流的深度学习框架（Tensorflow，PyTorch等）；
4. 优秀的逻辑思维能力，良好的团队合作和沟通能力，善于主动发现问题并积极探索；
5. 有顶会论文（包括但不限于CVPR，ICCV，ECCV，NeurIPS等）优先；有数字人生成项目经验者优先；",2024-01-05,boss
高级数字人算法工程师,北京-海淀,25k-50k,经验不限,本科,"研究导向
语音/图像识别
Python
TensorFlow/PyTorch
数学/统计相关专业
机器学习算法/工程化经验",中科海芯,电子/半导体/集成电路,20-99人,"岗位职责：
1. 研究三维人脸/人体/头发/服装的重建、表情/动作的合成和迁移；
2. 探索AI技术在虚拟数字人的应用，包括音唇同步、表情生成、动作生成、表情识别与合成等。
3. 研究多模态分析、表示、合成、理解和生成等相关技术。
岗位要求：
1. 计算机，广播传媒等相关本科及以上学历，计算机相关专业，
2. 熟悉计算机图形学、语音、图像、NLP、三维重建、多模态、人机交互等AI相关技术，有AI结合图形学技术应用经验或在相关领域发表过顶会论文者优先；
2. 扎实的算法和数据结构基础，至少熟练使用C++/Java/python其中一种编程语言；",2024-01-05,boss
数字人算法专家,北京-朝阳,25k-40k,1-3年,本科,"业务导向
搜索/推荐
语音/图像识别
Python
TensorFlow/PyTorch",科新,政府/公共事业,无,"岗位职责：
1. 负责虚拟数字人相关算法的研发工作，包括但不限于动画生成（动作、表情、口型）、语音识别与合成、对话机器人等方向
2. 研发智能化的数字人平台解决方案，应用于集团在数字生活、数字直播场景中的多个业务
3. 负责不断提升算法效率和模型效果
岗位要求：
1. 统招本科及以上学历，计算机、数学、统计学或相关专业
2. 在语音处理、自然语言处理、图形学、机器学习等一个或多个方向有深入的理解和应用
3. 编程能力优秀，精通Python/C++等语言；熟悉PyTorch/TensorFlow等主流深度学习框架
4. 热衷于技术创新，善于突破既有框架做出改变，善于运用有限资源针对具体问题拿到结果
5. 对人工智能前沿技术持续关注，对人工智能技术应用到实际业务场景产生商业价值具有强烈的热情
6. 较强的责任心和自驱力，能承担一定的工作压力
7. 优秀的分析问题和解决问题的能力，对解决具有挑战性问题充满激情
优先原则：
1. 有数字人方向工作经验者优先
2. 在顶级学术会议或期刊有论文发表者优先",2024-01-05,boss
数字人算法工程师,北京-海淀,20k-40k,3-5年,硕士,"语音/图像识别
C/C++
OpenCV
TensorFlow/PyTorch
计算机相关专业
机器学习算法/工程化经验
深度学习经验",北京易阳天下文化传媒,互联网,100-499人,"1、负责虛拟人、数字孪生、3D仿真等相关算法设计和开发，涉及技术包括但不限于：STA,audio2face，语音动画合成技术，人像自动生成、编辑及驱动、talking head synthesis、高保真的3D
人脸重建，关键点检测和追踪，动作捕捉(人脸和身体)；
2、基于CV，图形学、机器学习等技术，探索虛拟
人、元宇宙前沿技术及应用
【工作地点】
北京或上海
「任职要求】
1、计算机相关专业硕士以上学历，熟悉CV、3D，人脸、人体、服饰重建、跟踪等相关算法者优先；
2、对计算机相关基础知识有较好理解，代码基础强，熟练掌握OpenGL， C+t，Python和CUDA 编
程者优先
3、熟悉深度学习框架使用者优先，如Tensorflow和
Pytorch;
5、对学术界最新的计算机视觉、3D人脸、GAN相
关的神经网络架构有深入了解者优先
6、有相关竞赛经验者优先并在相关方向知名国际会议 (SIGGRAPH, CVPR, ECCV and ICCV) 发表过论文者优先；
了、有过talking head synthesis、wav2lip 相关经验优先考虑",2024-01-02,boss
数字人算法工程师,北京-海淀,20k-40k,3-5年,本科,"研究导向
TensorFlow/PyTorch",德宝艺苑集团,咨询,20-99人,"工作职责：
1、参与AI数字人项目开发，基于单目或多目相机、以及计算机视觉，图形学，深度学习等技术开发数字人动作捕捉技术；
2、研究并分析关于3D人体动作/姿态估计、面部表情捕捉等技术的神经网络算法；
3、基于图形学，深度学习等技术进行模型训练以及性能优化，实现数字人前沿技术及技术转化落地。
任职要求
1、计算机视觉，模式识别，自动化相关专业，本科及以上；
2、熟练掌握Python/C/C++语言，数据结构和算法基础扎实，了解cuda开发；
3、熟悉图像处理、GAN网络和Transformer等相关算法；
4、熟练掌握Tensorflow、Caffe、pytorch等任一种深度学习框架；
5、有人脸/人体/手势检测、关键点识别等相关技术经验者优先。
薪资详情
薪资范围：面试
社保类型：五险一金
奖金补贴：话补，绩效奖金，加班费，提供午餐",2024-01-05,boss
人体姿态估计算法工程师（元宇宙数字人）,北京-朝阳,300-500元元/天,5天/周,3个月,"研究导向
语音/图像识别
Python
机器学习算法/工程化经验
计算机相关专业
深度学习经验
人体姿态估计",聚力维度,计算机软件,20-99人,"岗位职责
1.负责深度学习在计算机视觉领域的应用；
2.在团队积累的基础上，进一步优化参数，改进数学模型和损失函数；
3.与整个科幻成真实验室一起进行发散式科研，一步步实现通用人工智能。
岗位要求
1.模式识别或人工智能相关专业硕士/博士毕业；
2.至少一年的人工智能图形/图像/音频领域项目研究经历；
3.至少熟悉PyTorch，TensorFlow，MxNet，Caffe等一种深度学习开源框架；
4.时刻对深度学习相关领域最新进展和最新思想深入掌握；
5.了解自然语言领域和强化学习领域的技术思想；
6.有实现通用性人工智能梦想者优先。",2024-01-05,boss
算法工程师，数字人,北京-丰台,15k-30k,经验不限,硕士,"C/C++
CNN/RNN/LSTM
C++
算法基础",天翔睿翼,通信/网络设备,20-99人,"公司在数字人建模、动作捕捉等底层技术领域在行业领先。本职位对数学和深度学习编程能力要求高，同时本行业发展很快，需要有较好的主动性。
岗位描述：
从事以下3D视觉、3D图形学、GAN网络、动作捕捉、姿态识别等数字人相关的算法和落地产品的开发。
与公司其他研发成员、产品经理合作优化现有算法，开展产品功能模块开发和系统集成开发。
岗位要求：
熟练掌握C++
热爱深度学习；
硕士及以上学历，自动化、计算机、光学、电气、信息、通信等传统工科专业；
熟悉TensorFlow、pytorch主流深度学习框架。
加分项：
了解UE4或unity动画制作原理；
熟悉coco等开源库，了解deepfake原理
有光学基础，机器视觉开发经验；
逻辑清晰，有独立思考能力。",2023-12-28,boss
数字人驱动,北京-东城,20k-40k,经验不限,本科,模型 面部、动捕驱动,六合神州,计算机软件,0-20人,"模型 面部、动捕驱动
岗位职责：
1. 负责虚拟人相关技术实现，包括技术开发、产品落地、迭代优化等
2. 技术方向包括但不限于：3D人脸/人体重建，卡通捏脸，3D动作/姿态估计，文本/语音驱动表情生成和肢体动作；人脸表情和肢体动作识别，卡通表情、动作复刻等；
3. 基于摄像头姿态识别（不是动捕设备），产生的关节点数据，姿态识别算法不需要做，能够基于这些数据做后续虚拟人的驱动，基于three.js；
4. 基于机器学习、CV、CG等技术，实现虚拟人和AR特效技术落地，场景包括但不限于智能助手、电商、娱乐等。
任职要求：（至少满足以下2个条件）
1. 5年以上虚拟人相关算法技术经验，在3D重建、AR特效、卡通形象生成、驱动等算法方向有深入研究，主导过至少1款成熟产品应用上线；
2. 熟悉常用CV主流网络模型及其工程化方案，熟练掌握Pytorch、Tensorflow等至少一种深度学习框架；
3. 熟悉行业领先的虚拟人完整技术方案及其研发协作流程，有1年以上虚拟人研发团队管理经验者优先；
4. 具备扎实的工程落地能力，熟练掌握C/C++/Python，具备端侧AI工程开发经验者优先；
5. 有相关竞赛经验、知名国际会议论文发表者优先。",2023-12-27,boss
AI数字人专家,北京-石景山,20k-35k,经验不限,本科,"虚幻引擎
数字人
人像建模",虚拟动点,智能硬件,100-499人,"工作职责：
1、 研发任务：
- 承担基于GPT系列或者其他开源大模型的开发和调优工作，包括训练流程搭建、指令微调、Prompt工程以及面向下游任务的效果优化等
- 负责计算机视觉/图形学/自然语言处理领域核心技术在AI数字人等相关领域的算法研发与产品化等工作，包括但不限于如下方向：
- 文本/语音驱动表情/肢体
- 人脸/表情重建与生成
- 3D人体动作/姿态估计/生成
- 场景重建与生成
- 动捕驱动算法
- 多模态驱动等
- 跟踪和研究计算机视觉/图形学/自然语言处理和大型语言模型领域的前沿技术和趋势，探索前沿技术，包括智能问答、图文内容生成等
2、项目任务：
- 完成大规模预训练模型在业务场景中的应用落地，支持业务目标提升
- 参与项目的需求分析、设计评审和代码评审
- 与团队密切合作，包括数据工程师、前后端工程师、产品经理等，实现高质量的产品和解决方案
- 能够与团队共同完成相关技术的研发、技术文档撰写，知识产权申报、项目申报等工作
任职要求：
1、学历及专业：
- 本科以上学历
- 计算机科学，数学或统计学，人工智能，机器学习，自然语言处理，计算机视觉相关专业
- 熟悉人像建模流程，虚幻引擎、UNITY，Omniverse等常见数字人引擎有相关经验
- 熟悉Mesh、骨骼系统等数字人相关技术，有实际开发经验
2、技术能力
- 具备较强的编程能力，精通主流编程语言，如Python/C++ /Java /C#等
- 熟悉Tensorflow、PyTorch、Caffe等任一种深度学习框架，了解cuda开发
- 具备扎实的数学基础，熟悉常见计算机视觉、自然语言处理、机器学习、深度学习等相关算法
- 对LLM、多模态学习有深入理解和实践，
- 模型设计、模型训练、模型评估、编辑资源管理与交付质量管控能力
3、项目经验：
- 在超写实数字人、语音交互、智能对话、智能交互、图形图像等领域有自己的理解和见解
- 对智能对话、文本生成有经验
- 有基于Tensorflow、PyTorch等深度学习框架的实战项目经验
- 有人脸/人体/手势检测、关键点识别等相关技术经验者优先
4、工作能力
- 具备良好的逻辑思维能力、业务分析及问题解决能力、沟通协作能力、自我学习能力，保持对事物的好奇心
- 具备创造性思维，能够将全新想法转化为工程应用
- 熟练阅读英文技术文档
5、具备以下优先：
- 深度学习、机器学习、计算机视觉等领域的硕士或博士优先
- 有NLP、多模态研发背景，对QA/图文生成相关领域有深入理解的优先
- 有预训练、小样本学习 (Few-shot learning)、提示学习(Prompt learning)，可控内容生成方向经验者优先
- 在高水平国际会议和学术期刊发表过相关论文优先（包括但不限CVPR, ICCV, ECCV, NIPS, ICML, AAAI, TPAMI, IJCV等）",2024-01-05,boss
数字人研发工程师,北京-海淀,25k-50k,3-5年,本科,"Python
C/C++
UE4",阿凡题教育,在线教育,0-20人,"【岗位职责】
1、图形学/视觉相关算法的调研和实现，包括但不限于三维重建、深度图/点云处理、动画仿真、绘制等，探索图形学和机器学习结合的算法及应用；
2、负责研发数字人形象（头发、人脸、身体、服装）生成和数字人驱动的算法；
3、负责研发真实人物面部表情及肢体动作的捕捉算法、人物骨骼的自动重定向和绑定算法；
4、或有语音合成项目经验；
【任职要求】
1、熟悉计算机科学，软件工程，网络工程，电子与通信工程等相关专业知识；
2、熟练掌握Python或C++等编程语言，熟悉PyTorch或TensorFlow等深度学习框架，并有一定的深度学习开发经验，具有较强算法实现能力；
3、具有人脸参数化模型、人体参数化模型、NeRF、3D Vision、多视几何、深度传感器、点云处理等知识者优先；
4、有强烈的责任心和团队精神，善于沟通和合作；
5、具有UE4工作经验优先",2024-01-05,boss
数字人视觉算法工程师,北京-海淀,40k-70k·16薪,1-3年,硕士,"计算机相关专业
C++
SLAM
图像处理
视觉图像算法
图形识别",百度,互联网,10000人以上,"工作职责:
-负责数字人视觉算法
-工作内容包括但不限于: 人脸人体重建与生成、神经渲染、动捕驱动算法等研发工作
-技术专利撰写
-应用图像和3D技术助力产品落地，研究创新且有影响力的新算法
任职资格:
-深度学习、机器学习、计算机视觉等领域的硕士或博士
-扎实的理论基础，熟悉多视角几何相关知识、非线性优化方法，并能灵活应用
-熟悉Mesh、骨骼系统等数字人相关技术，有实际开发经验
-熟练掌握C++, 熟练掌握一门脚本语言（Python、Shell等)
-熟练掌握一个深度学习框架（Caffe、Pytorch，PaddlePaddle、Tensorflow等）
-在计算机视觉(CVPR，ICCV，ECCV)和机器学习(NIPS，ICML，AAAI)等相关会议发表论文者优先",2024-01-02,boss
数字人算法研究员,北京,25k-45k,3-5年,硕士,"计算机相关专业
数字人",SenseTime,计算机软件,1000-9999人,"工作职责
1. 负责计算机视觉及深度学习算法研究、创新、及性能提升，研究的问题包括但不限于：图像/视频编辑、2D/3D关键点、2D/3D目标检测与跟踪、Pose&Shape估计、3D目标重建及渲染技术等；
2. 负责推动相关算法在移动端、PC端、云端等场景的产品化落地；
3. 负责开发管理研究及工程化所需要的工具以及基础设施；
任职要求
1. 计算机、电子、信息等相关专业，本科及以上学历；
2. 独立分析和解决问题的能力，良好的沟通能力；
3. 基本的算法设计和实现能力，熟悉图像处理/计算机视觉/机器学习等算法，熟悉Python/C++/cuda等编程，掌握PyTorch/caffe/tensorflow等框架；
4.在相关领域顶级期刊或会议发表过论文者优先；
5. 获得过ACM/NOI等编程竞赛领先名次者优先；
6. 具有相关领域工作经验者优先；""",2024-01-05,boss
图像算法工程师（数字人重建）,北京,20k-40k,3-5年,本科,"C/C++
数字人
人脸重建",中国电信,通信/网络设备,10000人以上,"岗位描述：
1、负责3D人脸重建相关技术研究；
2、负责人脸参数化模型（3DMM）相关重建技术研究；
2、负责NeRF、NextFace等相关技术研究；
3、负责虚拟形象端到端训练；任职要求：
任职要求：
1、计算机视觉，模式识别，自动化相关专业，本科及以上；
2、熟练掌握c++，python，了解cuda开发；
3、熟悉ARkit驱动协议，有相关研发经验者优先；
4、熟悉SMPL人体重建及驱动、STA语音驱动、面部表情驱动等数字人相关技术研发经验者优先；；
5、在知名国际期刊/会议上发表过文章或在大赛中获得奖项优先；
6、有过数字人项目经历算法者优先；",2023-12-06,boss
动画绑定师 数字人,北京-朝阳,15k-25k,1-3年,本科,3D动画,完美动力教育,培训/辅导机构,100-499人,"岗位职责：
1、四足及多足、禽鸟类的绑定任务；熟悉人体、四足骨骼及肌肉结构，负责绑定影视级写实真人角色肢体和表情；
2. 制作符合动捕技术流程以及UE引擎要求的绑定；
3. 负责动力学道具、布料、配饰绑定；
任职要求
1. 数字影视、动画、美术或与其相关专业者优先考虑；
2. 熟悉常规软件绑定，了解UE绑定需求，有能力解决各种角色、道具、场景的绑定问题；熟悉写实数字人表情绑定、动作捕捉、表情捕捉。
3. 能根据要求完成项目中绑定架构及规则的规划，擅长角色绑定，具有一定的造型能力、良好的动检能力以及艺术素养；
4. 有良好的职业道德和负责任的工作态度，有良好的团队合作精神；
5. 了解动画师需要，善于沟通，配合动画师完成动画所需的绑定修改；了解布料、毛发解算的制作；
6. 具有MEL或python编写能力，能够根据需求编写提高工作效率的插件者优先；",2024-01-04,boss
虚拟数字人开发,北京-海淀,15k-30k,3-5年,硕士,"音频
视频
数字人开发
声音克隆",贝叶斯健康科技,互联网,无,"要求：
1.参与开发（主导/核心）过有关2D/3D数字人应用，表现形式为网页/安卓应用。
2.熟悉UE5相关技术栈，并实现过相关3D数字人项目，包括口型驱动，数字人动作，数字人表情
3.复现或者实现2D/3D数字人相关开源应用，并了解其基本运作原理
4.参与开发过声音克隆应用。
以上内容至少有一条经历
职位
2D/3D数字人开发（全职）或者讲师（兼职）",2023-12-06,boss
数字人技术总监,北京-海淀,30k-50k·14薪,经验不限,硕士,"虚拟数字人
算法基础
游戏引擎
UE4开发
游戏开发",开普云,互联网,500-999人,"工作内容：
1. 负责基于深度学习技术的数字人建模、驱动、交互相关核心算法研发。
2. 负责数字人产品研发管理。
3. 科技项目申报及专利撰写。
岗位要求：
1. 计算机图形学专业硕士及以上学位。
2. 具有NeRF等算法研究经历。
3. 有高质量研究成果优先。",2023-12-15,boss
数字人角色设计师,北京-朝阳,15k-25k,经验不限,学历不限,"3D模型
角色",锐艺多吉,广播/影视,100-499人,"岗位职责；
1、负责数字人角色3D模型与贴图制作
2、独立完成工作需求，质量审美达到业务满意程度
3、能与团队保持较好的沟通协作，保证项目的质量与进度
任职要求：
1、1年以上相关行业工作经验，有较好的美术专业能力；
2、对PBR美术制作流程有较好的理解；
3、有较好的造型及色彩把控能力，并有成熟的作品范例或项目经验；
4、能够较好的与团队协作，积极主动有责任心，沟通顺畅，具备良好合作意识；
5、精通3D美术内容制作工具，包括不限于",2023-12-06,boss
数字人研发工程师,北京-朝阳,30k-50k,3-5年,本科,"机器学习/算法工程
Python
TensorFlow
PyTorch
机器学习工程经验
计算机相关专业",北京普世通达文化传媒,社交网络与媒体,无,"岗位职责:
1.图形学/视觉相关算法的调研和实现，包括但不限于三维重建、深度图/点云处理、动画仿真、绘制等，探索图形学和机器学习结合的算法及应用；
2.负责研发数字人形象（头发、人脸、身体、服装）生成和数字人驱动的算法；
3.负责研发真实人物面部表情及肢体动作的捕捉算法、人物骨骼的自动重定向和绑定算法。
任职要求:
1.熟悉计算机科学，软件工程，网络工程，电子与通信工程等相关专业知识；
2.熟练掌握Python或C++等编程语言，熟悉PyTorch或TensorFlow等深度学习框架，并有一定的深度学习开发经验，具有较强算法实现能力；
3.具有人脸参数化模型、人体参数化模型、NeRF、3D Vision、多视几何、深度传感器、点云处理等知识者优先；
4.有强烈的责任心和团队精神，善于沟通和合作。
5.具有UE4工作经验优先",2023-12-06,boss
高级骨骼绑定师（数字人方向）,北京-朝阳,18k-35k·15薪,3-5年,大专,"骨骼绑定
maya
写实类
动作捕捉",跳悦智能科技有限公司,互联网,20-99人,"跳悦智能是国内最领先的AI互动数字人研发企业，已经完成两轮风险投资。跳悦智能的愿景是研发元宇宙技术和数字孪生人。跳悦智能希望用技术为银发族、弱势群体、青少年提供有趣和温暖的虚拟陪伴。跳悦智能深耕六大核心技术：CG动画、真人视频合成、嘴形音画对齐、情感语音生成、对话引擎、和知识图谱。我们是业内首个打通全部技术，可以完整交付AI驱动虚拟人的产品公司。我们研发的虚拟老师已经在线上教育场景有大批量的商业化应用，我们的虚拟主播在电商场景也已经获得了多家客户的认可。跳悦智能的管理团队由有多年的业界经验的高管组成。
职责
参与AI驱动的数字人（仿真，非卡通）研发，解决期间遭遇的技术和美术问题，可能包括但不限于：
1. 开发效果更好的角色绑定和运动捕捉流程；
2. 能应用软件对人物脸部进行调整，优化角色外观，优化角色表情和身体动画；
3. 能应用软件实现真实的布料、软体等效果；
任职要求
1. 非常熟悉 daz 和 C4D
2. 熟悉动作捕捉和骨骼绑定
3. 了解 maya UE(meta human) CC 等工具；
加分项
1. 有一定的编程能力，至少在渲染、物理模拟、建模、动画、绑定、计算机视觉、AI中任一领域有较深的积累；
2. 了解如何实现更自然的实时皮肤、毛发、次表面散射、GI等效果；
2. 能力横跨多个领域；具备良好审美；
3. 是ArtStation、B站等平台的内容创作者；",2023-12-06,boss
UE工程师（数字人方向）,北京-海淀,12k-24k,1-3年,本科,"UE4
Unity3D
美术/动画基础
UE4开发经验",凌云光技术,通信/网络设备,1000-9999人,"职位描述：
1、负责数字人技术方案的设计和实现；
2、针对数字人技术现状提出优化点并进行专项攻克和解决；
3、与销售、特效、研发等同事沟通协作，充分理解客户需求，打通和解决数字人技术方案的问题，为解决方案中长期的竞争力负责；
4、需不断钻研技术迭代，持续探索新动捕技术、建模技术、引擎技术，MetaHuman应用研究。
任职要求：
1、热爱数字人领域的新技术，有强烈的好奇心和求知欲，能够与他人良好配合协作；
2、具备扫描建模、动作捕捉或虚拟制作等项目的实践经验；
3、熟悉UE蓝图和引擎实时化技术优先；
4、有UE引擎与数字人相关经验（模型处理、面部驱动、动捕驱动）优先。",2023-12-06,boss
商业策划（虚拟数字人）,北京-朝阳,11k-16k,3-5年,本科,"品牌营销策划
广告/公关策划
渠道活动策划
销售经验
广告/公关公司
文娱/游戏
B端客户",天神娱乐,移动互联网,1000-9999人,"岗位职责：
1、根据商业化CASE需求，整合市场数据，负责项目策略推导、内容创意提炼等内容，独立撰写定制化虚偶策划方案；
2、针对客户/销售/业务需求，进行策划运营、宣发大致方案框架，配合撰写相关结案报告等；
3、参与客户沟通，配合执行中的项目进行方案调整，提供文案/创意类支持工作；
4、能够独立完成创意提案；
职位要求：
1、3年以上工作经验，具有服务大型公司的活动经验并有成功案例，IT、通讯、互联网类客户优先；
2、本科以上学历，营销、广告、传播等专业者优先；
3、具有较强的品牌规划能力，PPT撰写能力 ，能快速熟悉公司服务的行业；
4、具备一定行业信息整合能力，数据整合分析能力，对策划案论点予以数据支撑；
5、具备优秀的沟通和表达能力，能对策略进行独立思考，并高效完成方案；
*虚偶行业打造经验优先，IP策划经验优先，服务于整合营销公司及4A公司经验优先；",2024-01-04,boss
数字人直播产品经理,北京-朝阳,25k-50k,经验不限,本科,"ai产品经理
AIGC
虚拟IP",中信百信银行,银行,500-999人,"岗位职责：
1、负责虚拟人产品迭代的规划和设计工作，在虚拟直播、虚拟IP方向落地，输出PRD；
2、根据国内外前沿的AI模型及产品的最新动态，及时对AIGC领域的技术产品和应用进行市场调研和趋势分析；
3、负责大语言模型平台的需求挖掘&业务场景研究：在了解大语言模型基本原理和能力的前提下，与用户进行需求沟通，梳理不同领域大模型应用场景，发掘产品优化点与新功能机会；
4、负责产品开发进度与质量管理: 与研发团队紧密协作.制定产品开发计划与阶段性目标，确保产品如期交付与质量控制。
任职要求：
1、全日制统招本科（含）以上学历，具备1年以上AI产品 (CV、NLP等) 或ToC端产品相关领域的工作经验；
2、对互联网产业与前沿技术有独到的洞察与判断，具备产品未来发展的远熟悉大模型基本原理，了解业界已发布大模型情况，并能提供相关横向对比的优先；
3、对AIGC的产品(Midiourney、Gen2、Character.ai) 和技术模型(StableDiffusion)了解，对未来创作生态有想象力；
4、具备持续的学习成长能力、责任心和执行力，具备良好的团队协作精神和创新精神；
5、熟练使用Axure、MindManager、Word、Excel、PPT等办公软件。",2024-01-05,boss
虚拟数字人建模师,北京-海淀,12k-15k,经验不限,本科,"VR/AR动画
短视频
动漫
产品演示动画
MAYA
3ds MAX",一木一石数字科技...,建筑设计,无,"工作内容：
1、负责超写实虚拟数字人的角色模型制作（含毛发/服饰），拓扑低模，展UV，PBR流程贴图制作，渲染工作；
2、负责制定虚拟数字人角色模型资源的制作规范；
3、确保角色模型资源能够导出到Three.js引擎（WebGL）以及Ue/Unity引擎；
4、辅助动画师完成相关工作，确保数字人最终效果的呈现；
岗位要求：
1、影视、游戏、动画、美术及相关专业，全日制本科及以上学历；
2、一年以上3D人物角色制作经验，参与过写实类影视人物角色制作；
3、精通3D角色建模/毛发服饰制作，有良好的造型和效果把握能力，精通PBR流程贴图制作，精通Arnold/OC/VR/RS等渲染器，能呈现超写实的渲染效果；
4、熟练掌握Maya/3ds Max/Zbrush/Substance/C4D/Blender/DAZ 3d/Character Creator/PS/等相关的美术软件；
5、熟悉骨骼绑定/Blendshape制作，角色动画/面部动画制作，Three.js引擎（WebGL）/游戏引擎Unity/UE的优先录",2023-12-06,boss
